status,kappa,r_p_au,v_inf_kms,trial,seed,n_A,n_B,n_ejected,any_exchange,group_exchange,full_exchange,dE_over_E,conservation_ok,outcome_J,e_post_J,i_post_deg_J,outcome_S,e_post_S,i_post_deg_S,outcome_U,e_post_U,i_post_deg_U,outcome_N,e_post_N,i_post_deg_N,proc_s
ok,500.0,200.0,0.5,39,21069446,4,0,0,False,False,False,8.135910548027336e-13,True,A,0.008461346471604288,2.8546759280120666,A,0.020656947479195845,0.6678581478368302,A,0.030405274539782735,1.6639351078117428,A,0.008499097738675746,1.2980992927728436,0.480194091796875
ok,500.0,200.0,0.5,40,21077365,4,0,0,False,False,False,8.44508553423848e-13,True,A,0.003279143226451467,2.2388620536509287,A,0.025058182410642612,1.2007551049639438,A,0.03034776405008601,5.0025598229761385,A,0.010348719606642055,3.067981863411073,0.5056238174438477
ok,500.0,200.0,0.5,41,21085284,4,0,0,False,False,False,1.54475158321449e-13,True,A,0.012617115681287778,5.354800568317935,A,0.01691931940362518,8.299055141887289,A,0.030984048709984512,0.6968268707587465,A,0.013801733295523321,2.978974131285532,0.6317276954650879
ok,500.0,200.0,0.5,42,21093203,4,0,0,False,False,False,1.8137699800344103e-13,True,A,0.010384985477458674,3.025488333496808,A,0.02012268346442634,1.90767893516554,A,0.03358206864037988,8.69362437080694,A,0.012117169662327473,0.8153385656336659,0.5011053085327148
ok,500.0,200.0,0.5,43,21101122,4,0,0,False,False,False,4.677238539429813e-14,True,A,0.007793158859664864,1.3906768402002996,A,0.022403669006186507,1.8107680508148685,A,0.03693727607835325,0.3418391682780535,A,0.005168749071263501,2.071757257522698,0.5322399139404297
ok,500.0,200.0,0.5,44,21109041,4,0,0,False,False,False,7.625443093353991e-13,True,A,0.005661712207154697,0.4874654860043187,A,0.020912741463890758,2.759321191712456,A,0.028448985694850305,1.9532432084770988,A,0.004163259210910517,2.8711380631581354,0.47443318367004395
ok,500.0,200.0,0.5,45,21116960,4,0,0,False,False,False,5.810566757420472e-14,True,A,0.004720133651251335,5.9501786500957445,A,0.02327950458299098,1.1981818775984674,A,0.03193664788315106,2.8388810788305534,A,0.010273351801859216,6.897177773394421,0.5046384334564209
ok,500.0,200.0,0.5,46,21124879,4,0,0,False,False,False,1.714887758391636e-13,True,A,0.009505100239387549,2.8644933544922684,A,0.022391099023877373,6.089949619163654,A,0.033608729867702844,5.999317181329211,A,0.009089677262195209,2.6224615685692103,0.4835660457611084
ok,500.0,200.0,0.5,47,21132798,4,0,0,False,False,False,1.5576551876965797e-12,True,A,0.014711339162865133,1.1960314479471466,A,0.011580090805019726,0.8519246492091366,A,0.03175738879201572,6.436036887809415,A,0.015717578527378446,4.327442200395532,0.5032339096069336
ok,500.0,200.0,0.5,48,21140717,4,0,0,False,False,False,1.5870741192625233e-13,True,A,0.004387077596776389,1.9781697423472935,A,0.02718456152814257,1.3220685240721604,A,0.0326752923568469,3.714504060749876,A,0.007508854045474639,2.3536554210784892,0.490220308303833
ok,500.0,200.0,0.5,49,21148636,4,0,0,False,False,False,1.0471920799374357e-12,True,A,0.01051447856273912,0.2372721601898537,A,0.021173511771297455,4.284269468983775,A,0.02987105277832102,2.5425835717661536,A,0.012407345111348998,0.1445688848794648,0.48362135887145996
ok,500.0,200.0,0.5,50,21156555,4,0,0,False,False,False,4.733818439508374e-13,True,A,0.006845748414528053,0.9405665776885077,A,0.023353241861746733,4.960001890209341,A,0.03158984013525536,2.4109161734838493,A,0.010994174252650027,1.4952678678928732,0.4825448989868164
