apogee_id,ra,dec,tic_id,Tmag,R_star,M_star,Teff_tic,n_lc_sectors_actual,TEFF,LOGG,FE_H,SNR,n_sectors_predicted
2M17175174+5626020,259.465596,56.433914,,,1.8952178931701118,0.9132359429116799,4966.867,48,4966.867,3.8452647,0.29305,276.92642,48
2M17174179+5645351,259.42414,56.759773,,,1.1644876810265683,1.0046962866031746,5823.296,48,5823.296,4.309765,0.017694,200.5642,48
2M19121090+6457587,288.045424,64.966316,,,1.6530535473917287,0.9744371745008584,5533.9336,48,5533.9336,3.99218,0.34398,538.45953,48
2M17174875+5634047,259.453137,56.567997,,,1.6647037283294097,1.0022417831636328,5799.6045,48,5799.6045,3.9982986,0.069035,221.46959,48
2M19121278+6009234,288.053282,60.156509,,,0.8117477153032139,0.9054972796554169,4896.9175,48,4896.9175,4.578045,0.042245,268.95905,48
2M17172107+5631515,259.337812,56.530998,,,1.3273224816334115,1.0409462397507425,6177.67,48,6177.67,4.2114754,0.31514,312.0127,48
2M19125164+6214097,288.215201,62.236038,,,1.0013912100892073,1.0023496658814819,5800.645,48,5800.645,4.4398117,-0.17553,202.73465,48
2M17180323+5634391,259.513466,56.577541,,,1.1376682772843647,0.9838781068324545,5623.582,48,5623.582,4.32091,-0.10752,174.9613,48
2M17180575+5632498,259.523988,56.547169,,,0.8798311999281042,0.9321787898899475,5139.7607,48,5139.7607,4.5207005,-0.21371,318.4118,48
2M17171436+5644250,259.309852,56.74028,,,1.683561667620967,1.0324681370725648,6094.04,48,6094.04,4.0014186,-0.28759,229.25279,48
2M17293686+5943234,262.403615,59.723194,,,0.8980258943323822,0.9198472603976969,5026.9404,48,5026.9404,4.497138,-0.13435,209.77177,48
2M19100792+7414330,287.533012,74.242523,,,1.1883978969741198,1.051659983984334,6284.004,48,6284.004,4.3119516,0.051994,342.76196,48
2M17171896+5635460,259.329023,56.596119,,,2.020789711438791,0.9728431922347578,5518.8545,48,5518.8545,3.8170006,0.074425,449.75568,48
2M17171896+5635460,259.329023,56.596119,,,1.9636687405510524,0.9729726966780391,5520.079,48,5520.079,3.8419642,0.063832,242.79741,48
2M17170681+5624237,259.278415,56.406586,,,1.4146227606026112,1.0007619456444852,5785.3394,48,5785.3394,4.1390495,-0.5994,199.20915,48
2M17170823+5641520,259.284302,56.697784,,,0.8741023442285956,0.9586649954953367,5385.454,48,5385.454,4.5385423,-0.028599,552.0317,48
2M17170823+5641520,259.284302,56.697784,,,0.880279084455982,0.9575052550471492,5374.6,48,5374.6,4.5319004,-0.0364,307.59982,48
2M17202639+5635574,260.109975,56.599289,,,1.8796353215482904,1.0175690639511539,5948.179,48,5948.179,3.8994167,0.22743,265.53433,48
2M17195007+5656441,259.958648,56.945595,,,0.9381515802932825,0.9687819284401852,5480.5093,48,5480.5093,4.48168,-0.048007,603.96075,48
2M17203747+5610412,260.156126,56.178123,,,0.8635807910518529,0.932188942732123,5139.854,48,5139.854,4.536898,-0.34741,299.8665,48
2M17202821+5753065,260.117564,57.885162,,,1.4339318797691494,1.0294219884441502,6064.1035,48,6064.1035,4.1395364,-0.083138,359.8368,48
2M17194742+5637151,259.94759,56.62088,,,1.3082276851398082,1.0029363480739026,5806.3047,48,5806.3047,4.2079067,0.16273,765.5411,48
2M17195532+5639596,259.980504,56.666561,,,1.4716053190827143,1.0170860502289107,5943.474,48,5943.474,4.111775,0.15649,169.05742,48
2M17185683+5635076,259.736818,56.585461,,,0.8291282053530413,0.9037511824496027,4881.1895,48,4881.1895,4.5588055,0.033191,240.12286,48
2M19073507+5758381,286.896144,57.977253,,,1.4466761382033508,0.9827114955023288,5612.473,48,5612.473,4.1116834,0.24952,160.25049,48
2M16411465+7344489,250.311077,73.746925,,,0.8772244191033909,0.9451906678616748,5259.889,48,5259.889,4.529298,0.049071,220.32541,48
2M17211628+5656272,260.317872,56.940891,,,0.8351801036947565,0.9176641790122311,5007.072,48,5007.072,4.5591235,0.039239,260.59534,48
2M17220140+5811335,260.505834,58.192654,,,1.4209001922964637,1.0141942548752463,5915.3364,48,5915.3364,4.140994,-0.36999,157.9666,48
2M17214581+5803325,260.440886,58.059052,,,1.9445715484490274,0.9290708933250655,5111.2324,48,5111.2324,3.830401,-0.50944,176.96257,48
2M17213322+5812277,260.388425,58.207695,,,0.862404249456468,0.9275648348488257,5097.4307,48,5097.4307,4.5359225,-0.0574,223.6816,48
2M19084284+6616563,287.17854,66.28231,,,1.5144596841310696,1.020909942245093,5980.763,48,5980.763,4.088472,0.078683,788.2247,48
2M19081032+7338069,287.043012,73.635254,,,2.0063158671985692,1.1006078743751224,6778.9937,48,6778.9937,3.876834,-0.3291,527.2427,48
2M19083946+6050495,287.164442,60.847084,,,0.9423597070707399,0.9648224870877864,5443.2285,48,5443.2285,4.476014,0.11671,174.04019,48
2M17241328+5841552,261.055374,58.698669,,,1.7894449873248364,1.0706869342410286,6474.6313,48,6474.6313,3.9642258,-0.24667,547.9514,48
2M17214323+5657223,260.430129,56.956219,,,0.8249135583890331,0.9478783056592813,5284.84,48,5284.84,4.5839357,-0.71086,273.439,48
2M17210350+5808175,260.264598,58.138206,,,1.2386835143278894,1.005966955864889,5835.576,48,5835.576,4.256663,-0.34322,175.55325,48
2M17211554+5628207,260.314753,56.472431,,,1.4830743076789272,0.9812690990226595,5598.75,48,5598.75,4.0894623,0.25302,281.0009,48
2M17234945+5808459,260.956058,58.146088,,,1.8842228559090444,1.0400502796094624,6168.8105,48,6168.8105,3.9067898,-0.11389,191.66217,48
2M17241328+5841552,261.055374,58.698669,,,1.6872057631077515,1.0615427788204208,6382.7334,48,6382.7334,4.0116014,-0.29642,562.19965,48
2M17244007+5900207,261.166972,59.005753,,,0.9014975567189067,0.9337532104561846,5154.237,48,5154.237,4.500303,0.14108,205.37363,48
2M17234945+5808459,260.956058,58.146088,,,1.5226986655983286,1.051114275214362,6278.5703,48,6278.5703,4.096422,-0.067947,420.87665,48
2M17234945+5808459,260.956058,58.146088,,,1.9286027813453488,1.0456000070294311,6223.7695,48,6223.7695,3.88888,-0.1327,233.9443,48
2M17240310+5829134,261.012944,58.487072,,,1.4007404650154114,0.9901134262574345,5683.1064,48,5683.1064,4.1429696,0.4016,161.8286,48
2M19063582+6636244,286.649255,66.606804,,,0.9424703419979004,0.9867051276186781,5650.5386,48,5650.5386,4.485652,-0.056525,531.4223,48
2M17234240+5818030,260.926701,58.300858,,,0.8247734841361025,0.8776904653635689,4648.8604,48,4648.8604,4.550672,-0.26168,208.38138,48
2M17234240+5818030,260.926701,58.300858,,,0.8286475641307556,0.8759427372942843,4633.442,48,4633.442,4.545736,-0.26448,192.445,48
2M17271221+5843581,261.800899,58.73283,,,1.1890647011847204,0.9231166270668202,5056.754,48,5056.754,4.2548456,-0.50207,168.05142,48
2M17290999+5926268,262.29165,59.440781,,,1.5381208447532388,1.04375583313324,6205.485,48,6205.485,4.084618,0.20788,271.90015,48
2M16092472+6809295,242.35303,68.158195,,,0.9347928291093808,0.9416387983267285,5226.9873,48,5226.9873,4.4724536,0.2604,252.81635,48
2M18583787+6927056,284.657833,69.451561,,,1.1135245623540122,1.0125444615022157,5899.3076,48,5899.3076,4.3520145,0.014294,305.02383,48
2M18583787+6927056,284.657833,69.451561,,,1.0365567227712311,1.0274096613726929,6044.3594,48,6044.3594,4.4205575,0.076125,296.93735,48
2M16090213+6810010,242.258908,68.166969,,,1.2012444980705013,1.034908188100725,6118.0625,48,6118.0625,4.295639,-0.063599,213.2177,48
2M19061063+7353273,286.544298,73.890938,,,1.067102002799168,0.9953100057987274,5732.906,48,5732.906,4.3815465,0.13521,200.78807,48
2M17251745+5819184,261.322733,58.3218,,,1.2068627247798742,0.8665931418022711,4551.3086,48,4551.3086,4.2144995,-0.28749,249.42355,48
2M17261141+5915033,261.547551,59.250927,,,0.869091606871713,0.9233271619912546,5058.6763,48,5058.6763,4.5272245,-0.30097,308.67026,48
2M17262187+5918493,261.59113,59.313717,,,0.8627872456789325,0.9306147524947797,5125.396,48,5125.396,4.5369625,-0.12326,194.02206,48
2M17242225+5813394,261.092722,58.227619,,,1.7825044535396233,0.9929195166542611,5709.976,48,5709.976,3.9348528,0.11521,220.13927,48
2M17245140+5839001,261.214185,58.650032,,,1.3922263916762319,0.9954483346453451,5734.234,48,5734.234,4.150599,0.2206,152.21611,48
2M17245895+5847285,261.245649,58.791271,,,1.3544574817951511,1.0225615370625858,5996.8975,48,5996.8975,4.1861587,-0.074389,297.77548,48
2M17251533+5835085,261.313885,58.585705,,,1.145814775106351,0.9806924599043683,5593.2676,48,5593.2676,4.313304,0.028642,215.39537,48
2M17245140+5839001,261.214185,58.650032,,,1.4372217483782932,0.9903268658315166,5685.1484,48,5685.1484,4.120731,0.20494,158.3385,48
2M17244007+5900207,261.166972,59.005753,,,0.8946105906792869,0.935962546530213,5174.5786,48,5174.5786,4.5079904,0.15091,190.8036,48
2M19013022+6939227,285.375951,69.656311,,,1.6651735149551519,0.9905759722804681,5687.532,48,5687.532,3.9929688,-0.087046,162.72003,48
2M17244007+5900207,261.166972,59.005753,,,0.8741357063028348,0.9361161136052929,5175.9937,48,5175.9937,4.528172,0.28435,165.97241,48
2M17241328+5841552,261.055374,58.698669,,,1.4039836301589241,1.078035563930223,6548.8647,48,6548.8647,4.177909,-0.2766,419.38864,48
2M19044557+6934290,286.189903,69.574738,,,1.635205646779168,1.0119879851700877,5893.905,48,5893.905,4.0180306,-0.069028,173.38533,48
2M19050474+6636014,286.269789,66.600403,,,0.9168602580202725,0.977862511121958,5566.393,48,5566.393,4.5056715,0.16276,244.88669,48
2M16054191+6740309,241.424638,67.67527,,,0.8740185080393458,0.9075890730228559,4915.786,48,4915.786,4.514848,0.1751,187.52821,48
2M16060016+6946475,241.50069,69.779877,,,1.2441461486122114,1.033876821511487,6107.904,48,6107.904,4.264726,-0.15404,296.36127,48
2M17262187+5918493,261.59113,59.313717,,,0.8495919787372458,0.9378228430950035,5191.7314,48,5191.7314,4.5537,-0.10663,191.40207,48
2M16042252+6747320,241.093862,67.792236,,,1.95709185597815,1.0287968348204626,6057.967,48,6057.967,3.8691072,0.10329,528.2746,48
2M17283668+5536001,262.152841,55.600033,,,1.3744531463838878,1.0339960497835277,6109.078,48,6109.078,4.178259,0.017783,404.4674,48
2M17291306+5955202,262.304458,59.922283,,,1.5100094286929413,1.0018306588241122,5795.64,48,5795.64,4.082835,0.26558,448.14734,48
2M17275616+5934266,261.98404,59.574062,,,0.9046596540533687,0.9564988324200266,5365.188,48,5365.188,4.507714,-0.22259,152.59622,48
2M17291306+5955202,262.304458,59.922283,,,1.5819953284598254,0.9980817014642038,5759.5386,48,5759.5386,4.0407557,0.25071,566.2049,48
2M17275028+5931041,261.959523,59.517818,,,1.0637480129318115,1.0058009087484518,5833.9707,48,5833.9707,4.3888345,0.03489,189.18442,48
2M17280413+5936483,262.017219,59.61343,,,1.4487626357955992,1.0179343589673535,5951.7383,48,5951.7383,4.1257253,0.19164,265.34985,48
2M17271221+5843581,261.800899,58.73283,,,0.9940068801291099,0.9329407881817245,5146.765,48,5146.765,4.4150753,-0.45546,177.66273,48
2M16551809+5953166,253.825396,59.887966,,,1.5250391697541277,0.9969123974695497,5748.297,48,5748.297,4.072095,-0.029916,328.21088,48
2M16552201+6023233,253.841721,60.389828,,,1.1307798969671152,0.9883183478101771,5665.9443,48,5665.9443,4.3281407,0.1232,235.12552,48
2M16535786+5926009,253.491122,59.433598,,,0.9550300708283058,0.980802790225313,5594.3164,48,5594.3164,4.4715476,0.13901,205.04152,48
2M16532660+5915525,253.360849,59.264584,,,1.2550400001950692,1.0760080871241207,6528.35,48,6528.35,4.2745004,-0.035629,231.38063,48
2M16542042+6011197,253.58511,60.188812,,,1.3338266654990325,1.027140351490877,6041.719,48,6041.719,4.201431,-0.49344,225.11188,48
2M16274514+6254443,246.938103,62.912312,,,1.166117072159541,0.9986690875593098,5765.189,48,5765.189,4.3059373,-0.12038,263.17264,48
2M16310514+6405139,247.771457,64.087204,,,1.156711793004918,0.9781530798919736,5569.15,48,5569.15,4.3039565,-0.069143,363.90906,48
2M18124368+5620498,273.182041,56.347172,,,1.2731363326601206,1.0115545883464137,5889.6987,48,5889.6987,4.2352395,-0.17314,275.43387,48
2M16340264+7351244,248.511023,73.856789,,,1.0239836905685853,1.0536019821529163,6303.356,48,6303.356,4.4420905,0.0008759501,237.92177,48
2M18090737+5754484,272.280718,57.913445,,,1.1475218144545063,1.0075460401593765,5850.851,48,5850.851,4.323743,-0.050196,285.23428,48
2M18092888+5748001,272.370349,57.800045,,,1.828184650783017,0.9640627810892444,5436.087,48,5436.087,3.9000652,-0.37523,250.54172,48
2M19424780+7110293,295.699175,71.17482,,,1.5878801514308716,1.048970899274761,6257.2466,47,6257.2466,4.059128,-0.19084,282.0611,47
2M18093533+7304549,272.397249,73.081924,,,1.2494127739567196,1.0517460356187776,6284.861,47,6284.861,4.268499,0.27756,330.12112,47
2M18093570+7442384,272.398773,74.710693,,,1.398980829749065,1.0406520085278557,6174.76,47,6174.76,4.165682,-0.26322,323.5487,47
2M16555802+5839345,253.99176,58.659607,,,0.7774509566118948,0.8915376832785891,4771.743,47,4771.743,4.6087937,-0.25276,207.33337,47
2M16560100+5904304,254.004175,59.075119,,,1.815624618235398,0.9657675868824447,5452.118,47,5452.118,3.9068205,-0.44053,209.93517,47
2M19413921+6537308,295.413398,65.625237,,,0.9133348642434433,0.9577101101480874,5376.5166,47,5376.5166,4.499974,0.13805,152.07162,47
2M19413845+6410090,295.410212,64.169174,,,1.729691473293053,1.0821278866500785,6590.3506,47,6590.3506,3.9983413,-0.15526,417.1471,47
2M19414257+6402255,295.427412,64.040421,,,1.1185603647998925,1.022594500686226,5997.2197,47,5997.2197,4.3523846,-0.52385,183.10384,47
2M19463814+6956555,296.658956,69.948776,,,1.051664625124832,0.9978529178078264,5757.3384,47,5757.3384,4.395312,0.060237,355.28674,47
2M16493842+5945537,252.410114,59.764931,,,1.330068431123724,1.003397400114132,5810.754,47,5810.754,4.193725,0.19882,200.11583,47
2M16502124+6442386,252.588527,64.710739,,,0.9024437311528528,0.9927083271573849,5707.952,47,5707.952,4.5259814,-0.57992,201.86156,47
2M19421661+6648096,295.569249,66.802673,,,1.134820063562355,0.9604549761785572,5402.2236,47,5402.2236,4.312623,0.0078888,319.68652,47
2M19424764+6403024,295.698505,64.05069,,,1.317456050107095,1.0178900577616539,5951.3066,47,5951.3066,4.2082286,-0.048356,297.11304,47
2M19422905+6611174,295.621048,66.188187,,,2.0407893121329774,0.9978906244929773,5757.701,47,5757.701,3.8194866,0.042116,150.14903,47
2M16553571+6101233,253.898822,61.023159,,,1.0512446761586995,0.9135274859448402,4969.51,47,4969.51,4.357314,-0.13806,383.66577,47
2M16553571+6101233,253.898822,61.023159,,,0.9646613598093086,0.9356765941920804,5171.944,47,5171.944,4.442376,-0.044247,368.67352,47
2M16553789+6448282,253.907915,64.807838,,,0.902302715071546,0.9635151069899461,5430.941,47,5430.941,4.513154,-0.55575,188.79155,47
2M16553804+5853021,253.908536,58.883926,,,1.467436574575463,0.9825319429693317,5610.764,47,5610.764,4.099228,-0.11578,267.9084,47
2M16560840+6105048,254.035023,61.084671,,,1.435424597785944,0.9954610419237785,5734.356,47,5734.356,4.1240635,-0.39602,222.75604,47
2M18032061+7123275,270.835913,71.390976,,,0.8519567353947111,0.9454300051776868,5262.109,47,5262.109,4.5547943,-0.0070615,215.39955,47
2M17540648+5635039,268.527019,56.584435,,,0.8921519036985134,0.9356560132751579,5171.7544,47,5171.7544,4.5102386,-0.0063171,213.12224,47
2M17533383+5816275,268.39097,58.274315,,,1.2495627322979728,1.0523885835099926,6291.2617,47,6291.2617,4.26866,0.040718,182.37047,47
2M17540648+5635039,268.527019,56.584435,,,0.8871461124171477,0.9430295627366032,5239.8604,47,5239.8604,4.518535,0.0033891,167.25426,47
2M16543871+5852103,253.661299,58.869537,,,1.4867874701088102,1.0373551917724484,6142.1914,47,6142.1914,4.1114297,-0.30248,237.56636,47
2M16555369+6030178,253.973733,60.504948,,,0.8110194027902484,0.8755444284950457,4629.931,47,4629.931,4.5642157,-0.22903,168.18895,47
2M19422553+6631497,295.6064,66.530479,,,1.3668709547402265,0.995945400259898,5739.007,47,5739.007,4.1667805,-0.61489,193.85371,47
2M19423246+6441427,295.635255,64.695221,,,2.026341390352963,1.0396810564608885,6165.161,47,6165.161,3.8434749,-0.48535,778.3358,47
2M19460256+6955090,296.510697,69.919167,,,1.4828129196790367,1.0941357858672487,6712.6846,47,6712.6846,4.1368985,-0.31057,545.06055,47
2M16504265+6035436,252.677711,60.595451,,,0.9407522392228486,0.9869947019478132,5653.3027,47,5653.3027,4.4873643,-0.29541,192.71402,47
2M19451875+6532565,296.328163,65.549042,,,1.0035025192313958,0.9467273730199609,5274.1494,47,5274.1494,4.413188,0.22446,152.5546,47
2M19450312+6910233,296.263011,69.173157,,,1.036544465569756,1.0595559003739115,6362.835,47,6362.835,4.433948,-0.25437,209.44135,47
2M19451747+7118201,296.322813,71.305603,,,1.2262178293275205,1.041309553971418,6181.264,47,6181.264,4.2804446,0.090056,390.33694,47
2M19443738+6650294,296.15576,66.841515,,,0.9283161858680209,0.9801294654803336,5587.917,47,5587.917,4.4958916,-0.086591,265.5059,47
2M16522722+5834274,253.11342,58.574295,,,0.8623849088409756,0.9337450146516778,5154.1616,47,5154.1616,4.538826,0.098779,215.066,47
2M16523001+6456502,253.125048,64.947289,,,1.331087809350449,1.0249911415046242,6020.664,47,6020.664,4.2023067,0.29096,359.2592,47
2M17271458+5933384,261.81075,59.56068,,,1.4356263842324475,0.9199280525767384,5027.6763,47,5027.6763,4.089671,-0.38554,398.65857,47
2M17285158+5654421,262.214939,56.911709,,,0.8018939530763783,0.8786827025666383,4657.623,47,4657.623,4.5755982,0.080851,343.21887,47
2M17285158+5654421,262.214939,56.911709,,,0.7949646729383855,0.878507875934098,4656.0786,47,4656.0786,4.58305,0.090009,154.70227,47
2M17290178+5917572,262.257445,59.299236,,,1.205232331660301,1.0283798230848835,6053.875,47,6053.875,4.290012,-0.21721,172.68564,47
2M17281763+5608518,262.073487,56.147747,,,1.2021666351320426,1.017994287207133,5952.3223,47,5952.3223,4.287816,0.099185,209.23969,47
2M19001848+6858533,285.077032,68.981491,,,2.0267275021414544,1.031281486962885,6082.371,47,6082.371,3.8397865,-0.18986,156.01357,47
2M19000547+7327415,285.022827,73.46154,,,1.3737829563867032,0.9891670657866902,5674.056,47,5674.056,4.1594334,-0.27036,190.51813,47
2M17285069+5954017,262.21123,59.90049,,,1.4488664381973133,0.9937650181332068,5718.082,47,5718.082,4.115227,0.21952,187.88754,47
2M16551027+6057103,253.792824,60.952888,,,0.896854943049988,0.9570429143503271,5370.2754,47,5370.2754,4.515487,-0.046902,168.12802,47
2M16533657+7429161,253.402387,74.487823,,,1.928964608349638,1.054111421472561,6308.4365,47,6308.4365,3.892238,0.069859,265.43826,47
2M17273105+5611057,261.879404,56.184937,,,1.4557193303392442,0.989101585405761,5673.43,47,5673.43,4.1090856,-0.13657,245.83792,47
2M17282725+5645347,262.113581,56.75964,,,1.979048415259441,1.0557629999887232,6324.9185,47,6324.9185,3.8706536,-0.4784,482.0887,47
2M17275642+5650548,261.985096,56.848583,,,1.1551927260791155,1.0149271987737374,5922.463,47,5922.463,4.321126,-0.23869,315.58008,47
2M17275642+5650548,261.985096,56.848583,,,1.1468913660859044,1.019950433024234,5971.3975,47,5971.3975,4.3295345,-0.21499,188.79453,47
2M17280282+5540402,262.011759,55.677845,,,1.191295106040956,1.0058963107548027,5834.893,47,5834.893,4.2905145,-0.11009,231.7726,47
2M17281511+6156363,262.062989,61.943432,,,1.2786644337411381,1.062449192431331,6391.8193,47,6391.8193,4.252795,-0.032733,247.43475,47
2M18321319+6021497,278.054979,60.363827,,,0.9886554054925538,0.9932941791088568,5713.5674,47,5713.5674,4.446988,0.024761,288.21524,47
2M16175024+7001442,244.459353,70.028961,,,1.1848553791539094,0.9848264158621466,5632.6187,47,5632.6187,4.286029,-0.066448,231.01364,47
2M18201906+6324024,275.079417,63.400692,,,1.1912615401432676,1.0306113990190673,6075.7856,47,6075.7856,4.3010807,0.11306,458.2767,47
2M18195762+6324547,274.990085,63.415195,,,1.611818258066558,1.0539017895988914,6306.3457,47,6306.3457,4.048168,-0.30032,186.33206,47
2M18214091+6325428,275.420475,63.428577,,,1.2885626822379854,1.07611949556962,6529.4766,47,6529.4766,4.2516494,0.057678,458.49536,47
2M18232844+6258337,275.868508,62.976051,,,1.5236191514543582,1.039043777762891,6158.864,47,6158.864,4.090881,-0.23363,237.80159,47
2M18215067+6315043,275.461135,63.251198,,,0.9408085888215353,0.9992831100882227,5771.098,47,5771.098,4.492686,-0.38799,291.89807,47
2M18152642+5756138,273.860094,57.937176,,,0.9086086111461659,0.9665129933685027,5459.1333,47,5459.1333,4.508454,-0.14757,180.54955,47
2M18391237+5744294,279.801542,57.74152,,,1.3097380074240152,1.0173239317783507,5945.791,47,5945.791,4.2130904,0.065617,207.62968,47
2M18255313+7614418,276.47141,76.244972,,,1.179851497365578,1.0417924268742833,6186.042,47,6186.042,4.3141265,-0.16172,174.08394,47
2M18270459+6221172,276.769128,62.354782,,,1.9013372310761352,1.048480372383239,6252.3706,47,6252.3706,3.902442,0.2094,346.2873,47
2M18265152+6239329,276.714684,62.659161,,,1.1131600214931003,1.0334224716798037,6103.431,47,6103.431,4.3611627,0.024635,223.85878,47
2M18284156+6221305,277.173195,62.358482,,,0.9630464115337146,0.9964670319285209,5744.0176,47,5744.0176,4.4711685,0.017703,321.53677,47
2M18301859+6111277,277.577495,61.19104,,,1.091440104719099,1.0183433122054242,5955.724,47,5955.724,4.3718944,0.06311,256.4472,47
2M18304816+6016277,277.700675,60.274384,,,0.924052601257755,0.9672247207102894,5465.835,47,5465.835,4.494134,-0.097249,256.40787,47
2M18305580+6004469,277.732529,60.079704,,,1.0167173691429008,1.0123588547230964,5897.5054,47,5897.5054,4.430934,0.044144,150.10782,47
2M17273428+5619523,261.892838,56.331196,,,1.3031987037056019,1.0682492058126043,6450.081,47,6450.081,4.2386513,0.056284,250.17296,47
2M17273428+5619523,261.892838,56.331196,,,1.764429696702446,1.0537847694762994,6305.1787,47,6305.1787,3.9695432,-0.018467,273.60416,47
2M17273646+5638597,261.901949,56.649933,,,2.0454797916168355,1.0560042995878594,6327.328,47,6327.328,3.8420753,-0.21251,205.36691,47
2M17273646+5638597,261.901949,56.649933,,,2.0868736743347287,1.0549535090178628,6316.838,47,6316.838,3.824241,-0.25766,178.15639,47
2M16071735+6612156,241.822303,66.204361,,,1.2760483463207124,1.0503239245868328,6270.704,47,6270.704,4.249589,-0.11686,179.07433,47
2M16070243+6936212,241.760162,69.605896,,,1.4536785009671946,1.0641276674827491,6408.658,47,6408.658,4.142057,0.10636,173.57565,47
2M16065867+6813468,241.744488,68.229668,,,1.9794342203919986,1.0275658158837182,6045.8906,47,6045.8906,3.8587275,0.15621,268.9918,47
2M17241375+5614342,261.057301,56.242836,,,1.0874482085882438,0.9894188140772409,5676.463,47,5676.463,4.362563,-0.32438,210.2849,47
2M17264927+5938535,261.705303,59.648205,,,1.7986522572632306,1.0606327038022236,6373.616,47,6373.616,3.9556706,-0.19601,225.79253,47
2M17254734+5732391,261.447251,57.544205,,,1.362958585189429,1.00016883785013,5779.626,47,5779.626,4.171108,0.012412,336.987,47
2M16265071+6217530,246.711325,62.298069,,,1.5087721944597605,1.0220669464951895,5992.064,47,5992.064,4.092232,-0.39814,299.1484,47
2M16264702+6537469,246.69594,65.629715,,,0.8306646758404047,0.9245027020648435,5069.415,47,5069.415,4.5670567,-0.052465,163.62004,47
2M16265728+6703234,246.738684,67.056503,,,1.00687128746124,0.9829171503112252,5614.4307,47,5614.4307,4.426569,-0.079239,150.4146,47
2M17264599+5611346,261.691656,56.192966,,,1.2489490460975712,1.0277143988555848,6047.3477,47,6047.3477,4.258783,-0.1688,337.92148,47
2M19010334+6946280,285.263928,69.77446,,,0.8733462990112217,0.95332277467306,5335.529,47,5335.529,4.536867,-0.51278,155.70648,47
2M17264927+5938535,261.705303,59.648205,,,1.7240422247815812,1.0704860113312662,6472.6064,47,6472.6064,3.9964852,-0.15045,190.0258,47
2M17253677+5812493,261.403247,58.213711,,,0.9067435059358385,0.9596847811154966,5395.0054,47,5395.0054,4.5071597,-0.26509,220.37657,47
2M17255609+5718360,261.483713,57.310001,,,0.9710659086753369,0.9734427504344808,5524.5244,47,5524.5244,4.453813,-0.019277,469.338,47
2M17255728+5926501,261.48869,59.447269,,,1.2267072605855966,1.0414683384043244,6182.835,47,6182.835,4.2801642,0.046758,198.32541,47
2M17263867+5733444,261.661137,57.562359,,,1.0983642879645898,1.0130568273423775,5904.2837,47,5904.2837,4.364141,-0.10357,212.45631,47
2M17261235+5727207,261.551493,57.455772,,,0.93923744171671,0.9833062370789302,5618.1353,47,5618.1353,4.487138,-0.19803,199.81612,47
2M17261381+5725394,261.557558,57.427612,,,1.393949695545939,1.0214502115309803,5986.039,47,5986.039,4.160723,-0.11997,397.0813,47
2M17261871+5602132,261.57796,56.03701,,,0.8941494523468847,0.9429924807643544,5239.517,47,5239.517,4.511688,-0.26173,157.97508,47
2M17264599+5611346,261.691656,56.192966,,,1.2566899149530915,1.0240125038510397,6011.0864,47,6011.0864,4.251849,-0.19604,177.16722,47
2M20034463+7031348,300.935976,70.526352,,,1.4485574676610489,1.055225940101831,6319.557,47,6319.557,4.141474,-0.12728,175.35277,47
2M20031859+6928525,300.827462,69.481262,,,1.2865786743921812,1.0118389587625547,5892.4585,47,5892.4585,4.2262387,-0.29406,171.93262,47
2M20031859+6928525,300.827462,69.481262,,,1.1647351534731987,1.019339765148365,5965.44,47,5965.44,4.3158646,-0.27177,165.5618,47
2M20035059+7043520,300.960811,70.731125,,,1.7623118615067546,1.0449096226268808,6216.922,47,6216.922,3.9669132,0.068058,213.0332,47
2M17253297+5658354,261.387407,56.976509,,,0.8915068355853731,0.9700272952884316,5492.2563,47,5492.2563,4.5265346,0.03484,199.7113,47
2M16041955+7006492,241.081473,70.113693,,,0.8823527094773218,0.9390969872413879,5203.4927,47,5203.4927,4.521426,0.12802,166.42186,47
2M17264887+5714039,261.703642,57.234417,,,1.8878584141138786,0.9426312640230127,5236.1724,47,5236.1724,3.862403,-0.45332,219.84525,47
2M17264927+5938535,261.705303,59.648205,,,1.751629062940037,1.0665079195814817,6432.5674,47,6432.5674,3.9810798,-0.14446,204.00446,47
2M17285158+5654421,262.214939,56.911709,,,0.7998575654060468,0.8778702141803336,4650.4473,47,4650.4473,4.577405,0.071994,259.19086,47
2M18593463+6917131,284.894296,69.286987,,,0.930759768007871,0.9712962351695287,5504.236,47,5504.236,4.4896765,0.091347,313.3389,47
2M18593463+6917131,284.894296,69.286987,,,0.9314687520873216,0.9722458106275956,5513.2075,47,5513.2075,4.4894395,0.10527,238.25052,47
2M17294080+5713476,262.420012,57.229904,,,0.9564732115959066,0.980362345253344,5590.13,47,5590.13,4.470041,0.076837,206.39009,47
2M17300425+5902254,262.517722,59.040401,,,1.669384437888524,0.9983003452872121,5761.6416,47,5761.6416,3.9941485,0.079164,158.17017,47
2M17300434+5707101,262.518089,57.119492,,,1.740207722042063,1.011670958115217,5890.828,47,5890.828,3.9638371,0.016173,150.72932,47
2M17295429+5540400,262.476239,55.677784,,,1.3017341922159478,1.006254011983982,5838.3516,47,5838.3516,4.213663,0.28691,284.53003,47
2M17300158+5936327,262.506607,59.609089,,,1.472908066935894,1.0451677041856655,6219.4814,47,6219.4814,4.1228347,-0.061941,279.68115,47
2M20005411+7058100,300.225487,70.969452,,,0.933017725578617,0.9619041295394564,5415.8154,47,5415.8154,4.483352,0.10074,531.0064,47
