ra,dec,C_O,sigma_CO,fe_h,c_fe,o_fe,mg_fe,si_fe,al_fe,rv_gaia_dr3,age,cluster_name,ra_cl,dec_cl,pmra_cl,pmdec_cl,dist_cl,sep_deg
217.94826,-61.121582,0.2705981877720935,0.07541611465941729,-0.016053706,-0.0061964407,0.30105102,-0.0054879114,0.029821582,0.07300371,-21.235592,6.7642093,NGC_5617,217.452,-60.719,-5.641,-3.172,2.236,0.4693
219.13225,-56.196083,0.510498011141088,0.03225713430013601,-0.23679456,0.07418868,0.10576697,-0.085906655,0.12108332,-0.1262284,-67.746605,10.961788,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.4956
218.84924,-56.180973,0.5710122922424917,0.08972567736813276,0.05531154,-0.049033437,-0.06610655,0.07018783,0.1089371,0.08145329,-53.663185,4.2089667,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.4634
219.46155,-56.406334,0.44832876514148057,0.08594590915501647,0.11478098,-0.06029445,0.02768129,0.029648677,0.055363167,0.058009923,-21.988544,3.195906,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.4644
219.16762,-56.343834,0.3909351893474325,0.07030906417023303,0.087507635,-0.0627417,0.08472588,0.0030324757,-0.0025831312,-0.027637362,-10.031852,5.1042757,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.3808
218.59879,-56.147335,0.44177347813054846,0.07232230794216522,0.18188298,-0.13014124,-0.035768535,-0.09627244,0.011220261,0.102427185,-49.518723,1.2906547,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.4983
219.01384,-56.40064,0.4039242008828978,0.11763407566145181,0.079897374,-0.03254566,0.10072681,-0.012544289,0.014204249,0.060786203,-58.85772,1.9112515,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.2848
218.85133,-56.371777,0.3766402456792827,0.10487541738064438,0.048351318,-0.06671531,0.09693031,0.039690495,0.038761582,0.09244481,10.571356,6.3122196,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.2759
218.67691,-56.464695,0.4501750779579646,0.051284418353315875,0.16013321,-0.055828594,0.030362302,-0.08574755,-0.018499946,-0.042673886,-28.856014,0.6060117,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.1781
218.80704,-56.6095,0.49628753164947564,0.049312236461762436,-0.014667168,0.09179456,0.13563354,-0.06194226,0.04581633,0.06911597,-12.003367,0.57611275,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.0504
218.90346,-56.86972,0.33718861653684945,0.033056441091277304,0.104292676,-0.11876914,0.0929303,-0.007976972,0.03096969,0.04037407,-15.291555,1.2039809,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.2478
218.67383,-56.719112,0.34375203784633956,0.053829880177603935,0.02555487,0.017801087,0.22112815,0.029886521,0.08018872,0.1241065,-9.387084,5.3767447,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.0857
218.57117,-56.853916,0.5146896872472098,0.07498439432659196,0.00038664043,-0.012625217,0.015401661,0.16949162,0.17684558,0.2293109,-27.775848,6.9141483,NGC_5662,218.734,-56.64,-6.427,-7.243,0.761,0.2318
220.26276,-57.789833,0.6954503746959654,0.12641310414886303,0.0925969,0.009764191,-0.09292961,-0.031461596,0.08003719,0.14189944,2.4833376,6.014468,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.3827
220.28937,-57.841057,0.5731777119020326,0.19462848754396234,0.19355527,-0.04020833,-0.05892528,0.03502544,0.07918635,0.17727593,-73.02205,0.4197955,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.4022
220.49037,-57.833416,0.658857702417749,0.10801202198450337,0.25054216,0.11075565,0.031536367,0.018514015,0.042033438,0.087967366,,2.3841836,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.3225
220.11195,-57.876804,0.45646397034280395,0.09426319507707696,0.044263642,0.005186199,0.08535204,-0.015762702,0.02792887,0.10777423,-70.303795,5.965861,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.4984
220.69392,-57.84611,0.41344896058870834,0.1388604115703892,0.015634853,0.02630092,0.14945136,0.009644195,0.05520669,0.085136056,-9.841053,1.985066,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.2822
221.20738,-57.906307,0.45496299003066865,0.10690434769223904,-0.23898774,0.039954975,0.12155125,0.0382135,0.08663587,0.112383574,-67.78203,4.145557,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.3773
221.52634,-57.902863,0.3466944700120029,0.08020328810231028,-0.17763296,0.12608895,0.32571438,0.07478943,0.081296325,0.07495335,-20.522264,8.9594,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.4821
221.25595,-57.81492,0.3497224010793268,0.05768500240186077,0.08357181,-0.012675593,0.1831733,-0.042278804,-0.01212521,0.12473965,-32.624733,0.76904297,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.318
221.24033,-57.787334,0.3769935999525161,0.05997023863500718,0.06288342,-0.047618497,0.11561987,-0.00529436,0.04494982,0.13701934,-38.80355,0.65164423,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.2922
221.23796,-57.74383,0.3601134352099016,0.047128722429281227,0.29472345,0.15626068,0.3393937,0.012128532,0.04558974,-0.0230221,-53.236946,1.9520862,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.2619
221.31104,-57.74211,0.18499173452289158,0.03497071963959381,-0.16780657,0.01968734,0.49210736,-0.019541472,0.08920488,0.19011435,56.134113,10.465298,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.2922
221.6178,-57.73947,0.42670938663094626,0.06263583020943284,0.16961482,-0.024016108,0.08542404,0.19316837,0.16359283,0.31302732,46.17429,6.1254883,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.4369
221.35187,-57.592804,0.5938327577916197,0.13501187976901585,0.2797611,-0.0042280634,-0.03831987,0.021787897,0.023720007,0.09948018,-34.74759,1.7952087,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.2646
221.29092,-57.516056,0.6962081459986553,0.06503544144622364,0.0019360408,0.17343567,0.070268914,-0.16275883,0.11750935,0.086324066,-63.43981,10.6566925,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.2399
221.73325,-57.516388,0.4631019550682618,0.09879238929032397,-0.2124775,0.15620264,0.23009837,0.1681808,0.17963804,0.19137666,-13.044715,5.5286903,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.4732
221.6495,-57.457027,0.5415738665371486,0.1120790221843212,-0.0004785508,0.024633527,0.030548172,0.028000034,0.089659885,0.20654526,24.155163,9.622047,NGC_5715,220.859,-57.578,-3.487,-2.324,2.117,0.4414
222.32004,-54.05522,0.5746779691990067,0.1509073280753322,0.2155835,0.0199936,0.00014139607,-0.039060965,0.025122471,-0.17052507,-49.38638,4.2457433,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.4519
222.63692,-54.27975,0.5868065373104202,0.11736177080455867,-0.018317774,0.035642903,0.006720304,0.012210764,0.048435044,0.08049291,-37.981808,1.517907,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.3361
222.17912,-54.339973,0.5591573583339376,0.2844611923222269,-0.2506635,0.12570935,0.11774765,0.15708596,0.18355158,0.26785913,7.175327,8.505405,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.1627
222.167,-54.396057,0.39878091218485184,0.0957135390682197,0.017158821,-0.051047977,0.087790005,-0.0791726,0.10901287,0.09021646,-7.7714715,1.5508838,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.1081
222.18967,-54.43286,0.48520469540127226,0.10363337290985465,-0.20614195,-0.052462976,0.0011843735,-0.004606493,0.08103645,-0.03997664,-8.11768,5.312795,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.0696
221.952,-54.601807,0.8434789688673953,0.16111225441003704,0.32899806,0.11008677,-0.076415144,0.028110877,0.16922739,0.10835269,-7.4901824,9.781015,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.177
222.06334,-54.80136,0.449483773768931,0.05113017871601652,-0.15414175,0.063638724,0.15049705,0.035144657,0.24471585,0.0852938,-13.000516,10.867316,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.3102
222.0553,-54.03092,0.431631690764223,0.09953455658949782,-0.010971971,-0.035573307,0.068885714,0.07029607,0.026342716,0.087285876,-46.47919,0.93023336,NGC_5749,222.204,-54.502,-2.756,-3.079,1.122,0.479
223.95346,-52.80539,0.3666630903186756,0.12429635353069178,0.15559287,-0.09356908,0.08173607,0.046470635,0.031074166,0.09500602,-84.69397,1.5164877,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.3687
223.95325,-52.683945,0.50809625565623,0.10461399117235198,0.2132028,-0.07986471,-0.04623836,8.21054e-05,-0.093439445,0.03953913,-90.82862,2.497642,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.3425
223.905,-52.694695,0.5676725502286476,0.05183397997070994,0.31257746,0.23384619,0.21932064,0.09121392,-0.010477858,0.20491701,-24.989704,4.476011,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.314
223.83034,-52.834946,0.5720321009490212,0.11785673097688638,0.20041561,0.0021754755,-0.015672581,0.0038250983,0.029132377,0.05663696,-40.391563,5.0166698,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.3155
223.86845,-52.66214,0.49727531990314305,0.0818121585493009,-0.030209526,-0.006410754,0.036564685,-0.042412974,0.007955786,-0.17816873,-55.055904,3.7809062,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.2908
223.77995,-52.774555,0.36120359527074547,0.08536869944159146,-0.04342754,-0.07129993,0.11052035,0.004000023,0.048391644,0.10924101,-97.2028,3.7553582,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.2601
223.67284,-52.93175,0.5188326035785267,0.09307566110807106,-0.12532237,0.018564435,0.04310952,0.08920642,0.090448454,-0.11125073,-54.871067,4.140803,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.3155
223.67188,-52.884277,0.09664301814912343,0.03451390670651098,-0.55090487,0.25428334,1.0086852,0.31907457,0.29511812,0.059028015,-19.749144,2.59931,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.2766
223.6925,-52.784443,0.5132570275231473,0.127403894631948,0.1042538,0.05147112,0.08070856,-0.0010500923,0.0074493214,0.13517758,12.095535,5.461943,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.2181
223.68974,-52.59464,0.48554989489698763,0.08424339488488244,0.15004823,0.17598063,0.22931911,-0.011340879,0.15785551,0.10383162,-19.882814,9.355158,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.1963
223.74692,-52.50689,0.4847097787382854,0.08848406367179977,0.15947467,-0.019201878,0.034888685,-0.0066404417,0.031979315,0.09992021,-0.5616036,4.3183413,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.27
223.54271,-52.74217,0.41423897689205047,0.12996445825126973,-0.213462,-0.046529844,0.07579154,0.053454585,0.048448574,0.093783826,-78.80376,4.2673793,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.1197
223.8503,-52.495583,0.3896944534131373,0.03367435362814842,-0.0439229,0.08282258,0.2316707,0.0912176,0.054787014,-0.12572096,-72.807785,6.9591866,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.3286
223.67479,-52.550056,0.40571593187293237,0.09961982221384925,-0.0068753436,-0.0071301223,0.12422016,0.042097352,0.0017680619,0.06156023,-26.62354,6.6457896,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.2093
223.26447,-52.753223,0.15071321159385173,0.02647007217115874,-0.41026247,-0.07094892,0.4904721,0.15106773,0.2872528,0.14045063,17.208527,7.4630866,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.1146
223.93733,-52.32489,0.5070915625828725,0.06694836245646323,-0.18424872,0.11951568,0.15400164,0.07113121,0.103242174,0.20486659,33.06325,7.406753,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.478
223.388,-52.53897,0.4443568310826408,0.12270071975790146,0.08524966,-0.0098998435,0.08194064,0.036266044,0.041532893,0.0986177,29.688433,4.8068333,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.128
223.73813,-52.393665,0.5130955799480593,0.123526900128609,0.12704547,-0.023675073,0.005698998,-0.041525155,-0.053366125,0.049497575,-33.66752,2.4253528,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.3461
223.90587,-52.321083,0.4931171334627008,0.06216670086241979,0.17598724,-0.07071788,-0.024095628,-0.07794641,-0.046242483,0.12320703,-26.95688,0.61038405,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.4676
223.3497,-52.559917,0.21460279524968184,0.01529074687555569,-0.4626745,0.38447893,0.7924159,0.2534305,0.29378286,-0.016128927,-17.153276,5.482132,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.1097
223.058,-52.714443,0.48885362217485007,0.045745402770060825,-0.17146128,0.056996703,0.10739021,-0.04388265,0.24189468,0.20271099,5.019941,10.847894,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.2062
223.1237,-52.576443,0.2915995708226123,0.07972507174026697,-0.26112857,-0.007630264,0.2671552,0.10431913,0.11696762,0.049600095,-35.44771,2.5255783,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.1848
223.45671,-52.483276,0.41709469339814714,0.06464677824347038,-0.31711125,0.10203406,0.22137174,0.061202504,0.068421826,0.025562659,-73.43339,6.158836,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.1883
223.41742,-52.397804,0.4157100074319712,0.11833378714472881,-0.04761862,0.101606265,0.22238813,0.010265887,0.033811495,0.18651074,-4.0987267,7.825086,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.2698
223.64734,-52.380165,0.4989090184320913,0.06181964725956756,0.13340911,0.08165159,0.12320258,-0.040892497,0.029236745,0.09244016,-1.2878182,2.3334532,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.3271
222.83679,-52.44014,0.5461605940891935,0.20385674684665633,0.13814291,0.0040181354,0.0062701176,0.09876331,0.035957545,0.15312636,-40.368923,5.0930786,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.4052
222.94116,-52.335415,0.5206755883574752,0.03809580141060969,0.08025484,0.025750812,0.04875594,0.0008017123,0.08769402,0.084077746,-42.676315,8.871362,NGC_5764,223.389,-52.667,-3.325,-2.318,2.002,0.4293
226.31517,-54.154472,0.5834353086545027,0.15627023258491768,0.14080067,-0.010061322,-0.036481686,0.05237914,0.049286712,0.09691793,-32.750805,3.3209524,NGC_5822,226.051,-54.366,-7.422,-5.534,0.854,0.2618
226.06992,-54.006363,0.45446976364824054,0.08021245876835763,0.18615529,-0.026307723,0.055759627,-0.016518787,-0.012471003,0.12150377,4.3496394,3.5055196,NGC_5822,226.051,-54.366,-7.422,-5.534,0.854,0.3598
225.44559,-54.094723,0.4825996464934436,0.13944136615872746,0.108700305,-0.027414965,0.02857038,-0.00671383,0.048193637,0.12816644,-23.452219,2.2869537,NGC_5822,226.051,-54.366,-7.422,-5.534,0.854,0.4459
225.93175,-54.29075,0.5684908021515852,0.14950136999691274,0.02674944,0.012469357,-0.002681741,-0.027082432,0.0012641139,-0.15974864,-67.65897,5.806058,NGC_5822,226.051,-54.366,-7.422,-5.534,0.854,0.1025
225.66458,-54.515194,0.5516872059476392,0.12075175780775477,0.12663138,-0.0351167,-0.037237268,0.15676937,0.16538198,0.22782442,-30.810402,7.8816605,NGC_5822,226.051,-54.366,-7.422,-5.534,0.854,0.2697
225.25275,-54.39997,0.43511045664159154,0.04217749393201294,-0.1484012,0.046936356,0.14790918,0.0074811056,0.09967278,-0.15314749,-71.82073,10.451914,NGC_5822,226.051,-54.366,-7.422,-5.534,0.854,0.4661
225.87521,-55.219833,0.6614621595825004,0.11457441297163344,-0.084188156,0.0532638,-0.02766886,0.0035437122,0.10807134,0.013053194,-78.30251,8.696824,NGC_5823,226.365,-55.608,-3.691,-2.443,1.906,0.4775
226.40837,-55.437443,0.42829997046686896,0.18002811145567682,0.13191986,0.18417254,0.29199684,0.24714175,0.08538324,-0.12197998,-39.79918,5.6825366,NGC_5823,226.365,-55.608,-3.691,-2.443,1.906,0.1723
225.6393,-55.877583,0.7626527392115351,0.2975036982627082,-0.24212787,0.22008955,0.07733506,0.0886003,0.14239852,0.24196851,9.844181,2.995764,NGC_5823,226.365,-55.608,-3.691,-2.443,1.906,0.4894
232.11905,-54.08178,0.4254173367581766,0.07840510582133602,-0.34386358,0.12910737,0.23986453,0.03819944,0.29691428,-0.012170613,-28.40018,8.585846,NGC_5925,231.847,-54.515,-4.319,-5.142,1.404,0.4614
232.47383,-54.71097,0.6352094236603346,0.12697871540793332,0.25058395,0.08231111,0.018966522,0.09078016,0.021573912,0.2394396,2.4852357,5.9736238,NGC_5925,231.847,-54.515,-4.319,-5.142,1.404,0.4125
231.6842,-54.07397,0.436455232092484,0.10642663827940316,0.029747766,-0.10400353,-0.0043708896,0.0021903962,0.05377065,0.13666233,-37.832573,0.55818284,NGC_5925,231.847,-54.515,-4.319,-5.142,1.404,0.4511
241.13017,-60.13161,0.29617837393509533,0.07296923568363953,-1.0811301,0.6606241,0.9286431,0.35980147,0.4250127,0.052890748,133.73947,6.7627664,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.3455
241.20442,-60.155613,0.600368272936374,0.07962347781661178,0.1881037,0.062457126,0.023611737,-0.015073806,0.041554254,-0.0915884,-64.396736,10.321565,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.346
240.35721,-60.119,0.44626530050203983,0.045671474189204274,0.22559819,0.079742335,0.16972156,0.059378214,0.0752731,0.0041092485,-33.08224,1.16851,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.3748
241.25053,-60.444363,0.6928539120355307,0.19372612223662913,0.21491489,0.077726096,-0.023343233,-0.033011377,0.007535536,-0.12495485,31.37324,8.511071,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.2331
241.17867,-60.437946,0.48213576239697703,0.11063443417713621,-0.078835286,0.021669297,0.078072295,0.09834538,0.09841572,0.11625835,-98.41209,5.083488,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.1974
240.70633,-60.267723,0.44464332028250825,0.09377206815885637,0.14140311,-0.079981826,0.011578746,0.026662938,0.046694268,0.027720466,-24.492384,3.3319736,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.1662
241.33542,-60.532528,0.38322724711151596,0.08033923443802496,-0.13909462,0.027847735,0.1839637,0.04958775,0.112798676,0.061077863,-110.03816,5.778775,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.2927
240.28862,-60.130028,0.41581972269216766,0.10135149229555844,0.13378797,0.23360692,0.35427418,0.3935455,0.08159813,0.2835022,35.295826,6.7445,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.3861
240.6575,-60.315918,0.44012784000359617,0.08583913829884436,-0.06512783,0.016377006,0.11237051,0.06690795,0.036912587,0.09060246,30.593742,4.186313,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.1289
241.17767,-60.575554,0.3508858721863026,0.10000359092813828,-0.19927353,0.011055468,0.20546193,0.030979417,0.12739396,-0.120235905,-115.294556,10.609074,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.2444
240.40738,-60.198776,0.5127833726562557,0.08534121185103118,0.18628034,0.076199494,0.105837904,-0.02830572,-0.00022745691,-0.1370077,-24.442327,6.2483473,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.2955
241.02675,-60.57086,0.4608577990927813,0.09420011942477186,0.112412535,-0.09007673,-0.014071327,0.11739246,0.043211278,0.2123271,-22.0354,0.62221855,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.1863
240.75008,-60.565388,0.44291634402435914,0.18316288382430093,-0.00018045306,-0.017226268,0.07602437,0.05005332,0.028915316,-0.09021697,-0.40001002,7.281712,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.1361
240.57796,-60.796165,0.4071534268690172,0.12937785696131138,-0.3260814,0.04210693,0.17192118,0.23416567,0.17439899,0.06502232,11.629835,4.776914,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.3792
240.39658,-60.606335,0.3742192934416823,0.09511843202617315,-0.101179264,0.0832335,0.24967967,0.117300816,0.1452342,0.13425672,18.2103,9.417128,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.2579
240.212,-60.443195,0.4509964417856152,0.19829815005750714,0.05640439,-0.032580927,0.052818302,-0.13823883,-0.0047893077,-0.07262604,-41.771603,4.167685,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.2801
240.25313,-60.335415,0.748901101661003,0.08912671781577007,0.23440936,0.072056465,-0.06279566,0.0047284737,0.14056385,-0.06440387,-69.55223,5.5760775,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.2766
240.16687,-60.126446,0.34840221262339593,0.07749933452167927,-0.010297872,0.06369046,0.2611819,-0.011886843,-0.123673126,0.043406636,-2.0877082,5.9855285,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.4292
240.64342,-59.94853,0.5714254256275642,0.08185569668348536,0.12426528,0.06982863,0.052441414,-0.058692824,0.051072817,0.14208016,-11.740768,9.33755,NGC_6025,240.779,-60.43,-2.901,-3.035,0.75,0.4862
245.0705,-58.15664,0.5021678589797315,0.08789148198742872,0.15607357,-0.093042344,-0.054318912,-0.015354671,0.029984903,0.04510583,-19.546957,1.3185053,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3035
244.85745,-58.28367,0.3309890942460648,0.08918445931547041,-0.56788516,0.20281091,0.42256957,0.27140746,0.35747677,0.19283673,-120.11173,10.135416,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3747
244.84242,-58.276722,0.4513281931277732,0.11055981257310846,-0.1250208,0.016989743,0.102069624,0.120414294,0.07710187,-0.0024409443,-96.17682,4.0863314,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3664
244.59996,-58.35589,0.46044912133302385,0.1580308797566474,-0.13480657,0.0031985291,0.079589225,-0.0042796507,0.056778174,-0.18497953,-55.620567,1.8726988,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.4445
244.88737,-58.079613,0.36862068349325516,0.09015709526368922,-0.26937756,0.0040328056,0.17702545,0.17964467,0.069889724,0.06509429,-55.5811,3.1684806,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.1859
244.39337,-58.070972,0.6673244734445635,0.07141567657943027,0.30085912,0.043048784,-0.041715924,0.008078583,0.09828699,0.12545368,2.1761565,3.908486,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.2327
244.13841,-58.034668,0.6369271191273222,0.1472602437417919,0.25193077,0.06376345,-0.00075394625,0.1829023,0.082238376,0.23778164,-55.007973,6.0083265,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3309
244.02687,-57.95553,0.30827533221799097,0.03641037773079591,-0.4227047,0.08421585,0.33484942,0.15035135,0.17713284,-0.04158017,-94.76382,8.814019,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3706
244.28404,-57.93725,0.5694066100908892,0.10759881277903771,0.23329702,-0.02856437,-0.04441453,0.06337836,0.12864514,0.078736186,-33.848347,5.6683297,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.233
244.39354,-57.816,0.4191741327256697,0.050695833079087795,-0.044809557,0.15477258,0.27195045,0.12523687,0.13301793,0.1614455,-33.57567,7.795467,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.2008
245.22983,-58.028584,0.5640164626351203,0.18381029590475476,0.116219684,-0.016501991,-0.028221427,0.027745478,0.0354993,0.063286036,17.033316,8.182231,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.2924
244.27379,-57.790474,0.47754154420863015,0.1614957516788942,0.16661833,-0.07900378,-0.018442595,-0.0929133,0.075001284,0.12827507,-38.313587,1.5402827,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.269
245.27579,-58.012417,0.38206219325206175,0.021188378409263624,0.1551634,0.30381972,0.461258,0.07288114,0.040335197,0.09820369,-14.198601,4.7180657,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3097
245.02425,-57.905304,0.5868318736832709,0.05014297898479797,-0.077602826,0.21714266,0.18820131,0.0031696036,0.114137486,-0.116905406,-64.5562,9.862588,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.1615
244.47092,-57.7185,0.6633702095620411,0.163134826490463,0.060427807,0.04717667,-0.03500695,0.022025853,0.043330666,0.054760307,-110.52387,3.0491827,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.2382
244.62929,-57.74161,0.24044707479551689,0.062314860475812466,0.052310597,0.0042466535,0.3627995,0.117037915,0.094487146,0.18307215,-43.95443,6.505733,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.1811
245.0085,-57.86175,0.4053248628770177,0.04300208530493578,-0.36142504,0.05728159,0.18905069,0.17146954,0.2326283,-0.1434447,-22.316917,8.712021,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.1622
245.09187,-57.923973,0.469661979762055,0.053161693150972945,0.12244746,0.14971305,0.21749999,0.06373804,0.06696653,0.1113489,-110.896034,6.696046,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.1971
244.82762,-57.73897,0.40995478932215085,0.09398863971289985,-0.38164863,0.03235365,0.15919003,0.21929869,0.19144033,0.17702192,-37.12817,4.9945,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.1859
244.85942,-57.7065,0.33504418244871004,0.08620102932615675,-0.3173355,0.043909837,0.2583801,0.17725366,0.089060605,0.21611094,24.45306,7.321512,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.2221
244.91812,-57.63436,0.3779022254360487,0.10674529932450474,-0.09181663,-0.060940765,0.10125213,0.086307175,0.010244872,0.043695793,-48.417686,2.0182424,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3006
245.11525,-57.836693,0.2710659171858432,0.08045219400509347,-0.31755224,0.1498942,0.45639163,0.20543572,0.19928524,0.15156293,-16.808474,2.109086,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.2241
245.1095,-57.625557,0.5504063357654565,0.047566240332210075,-0.2240633,0.14160316,0.14049208,-0.009943128,0.28982598,0.11885762,2.2818184,8.844872,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3568
245.3115,-57.779945,0.4368287848082327,0.1241602360289064,-0.21657941,0.115545474,0.21480657,0.11829757,0.098437175,0.1352264,-36.064957,7.68997,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.3424
245.57712,-57.91561,0.5590210279228317,0.06688624311669424,-0.09736573,0.2208911,0.2130353,0.053831793,0.041526977,-0.0559313,-128.14537,5.4098682,NGC_6087,244.721,-57.916,-1.567,-2.411,0.954,0.4547
246.88116,-40.39428,0.3893904844563589,0.07788605710374005,0.25125116,-0.2423857,-0.09319869,-0.019432433,-0.00803313,0.14641926,-11.677476,0.860041,NGC_6124,246.332,-40.661,-0.203,-2.094,0.654,0.4953
246.18779,-40.233334,0.4053918946786263,0.09728470281921864,0.057042222,0.0011878768,0.13288516,-0.07157317,0.039984625,0.11154592,-3.3114371,1.5000185,NGC_6124,246.332,-40.661,-0.203,-2.094,0.654,0.4415
