status,kappa,r_p_au,v_inf_kms,trial,seed,n_A,n_B,n_ejected,any_exchange,group_exchange,full_exchange,dE_over_E,conservation_ok,outcome_J,e_post_J,i_post_deg_J,outcome_S,e_post_S,i_post_deg_S,outcome_U,e_post_U,i_post_deg_U,outcome_N,e_post_N,i_post_deg_N,proc_s
ok,0.1,10.0,0.5,23,20442842,4,0,0,False,False,False,6.830673726967239e-13,True,A,0.011510058085684045,118.68486721872652,A,0.01634888473750188,62.08948243653976,A,0.028823196237934317,50.59024102722651,A,0.012568867280905704,118.63129731899072,1.05372953414917
ok,0.1,10.0,0.5,28,20482437,4,0,0,False,False,False,2.2533090424535717e-13,True,A,0.006932690415936137,74.64675162174095,A,0.018589931883857453,97.05421479508873,A,0.03016753129957633,73.98419534862347,A,0.012656031888593999,50.84875749598863,0.8400168418884277
ok,0.1,10.0,0.5,29,20490356,4,0,0,False,False,False,6.732514226796207e-13,True,A,0.015202240449926524,76.65741427571363,A,0.01992281156765209,81.73866110479742,A,0.029524860009281242,114.68399312173024,A,0.010416253246774596,39.275495671764084,0.8284580707550049
ok,0.1,10.0,0.5,30,20498275,4,0,0,False,False,False,6.392087389723412e-13,True,A,0.010169074804156427,98.6982682085332,A,0.018802567726261012,64.44393650795631,A,0.031632910145534064,63.83640224580853,A,0.012489044036912285,66.60764521736638,0.841130256652832
ok,0.1,10.0,0.5,31,20506194,4,0,0,False,False,False,2.8346369342698733e-15,True,A,0.007933056455735363,124.44007952276968,A,0.019746025015524294,64.28027829980117,A,0.03356913348356492,158.65234723702775,A,0.010675655445077124,75.34408780941766,0.9868612289428711
ok,0.1,10.0,0.5,32,20514113,4,0,0,False,False,False,2.935960883876104e-12,True,A,0.015207451200415615,58.25325321071269,A,0.023973502641589525,112.34110750915079,A,0.026675543908513115,74.7882883947038,A,0.008149542374999002,45.99587171643731,1.0731759071350098
ok,0.1,10.0,0.5,33,20522032,4,0,0,False,False,False,1.7432764722611134e-13,True,A,0.01446482350212935,52.4680006051639,A,0.0214032333029034,70.49147802045655,A,0.03433185574426029,130.15186892854513,A,0.01233321513087764,97.3133103412342,0.8585708141326904
ok,0.1,10.0,0.5,34,20529951,4,0,0,False,False,False,1.6724447810021193e-13,True,A,0.02068508413543822,101.45790295174457,A,0.012969236136533079,65.13946997467967,A,0.03059306080761788,44.53917307635209,A,0.015286878040568804,76.77294643670253,0.7897329330444336
ok,0.1,10.0,0.5,35,20537870,4,0,0,False,False,False,7.58294876456707e-13,True,A,0.008573950022135119,70.17294052311216,A,0.015254372354846477,57.382614145168695,A,0.030149648570597636,59.59014878784896,A,0.004465139099024682,110.04825871632033,0.7973978519439697
ok,0.1,10.0,0.5,40,20577465,4,0,0,False,False,False,5.96716862438528e-13,True,A,0.006255563489524388,119.33330420811066,A,0.02984168228337505,117.07809891073738,A,0.030221810698705113,107.59339193530447,A,0.00828958324290694,101.00191924754924,0.8895690441131592
ok,0.1,10.0,0.5,41,20585384,4,0,0,False,False,False,3.9969528615729973e-13,True,A,0.012411131938562914,93.41451020791466,A,0.019454884255343537,84.86676284150431,A,0.033310726620849836,146.43305857599242,A,0.01571314417931591,142.3260024001193,0.7651457786560059
ok,0.1,10.0,0.5,42,20593303,4,0,0,False,False,False,8.049483359686055e-13,True,A,0.014919756888466794,44.26227785764039,A,0.039842959813558156,37.42899936329636,A,0.030681568972679794,69.79959951355194,A,0.00956689302036288,70.88891268314013,0.8811867237091064
ok,0.1,10.0,0.5,43,20601222,4,0,0,False,False,False,1.1180407152420471e-12,True,A,0.00991646021713973,72.89848497308246,A,0.017255950274383477,62.71188387075603,A,0.03328261773993361,58.67415747319365,A,0.008214838541985906,120.33068749900872,0.8420734405517578
ok,0.1,10.0,0.5,44,20609141,4,0,0,False,False,False,5.796825887362646e-13,True,A,0.011750480946118814,107.72781750486902,A,0.02736756413818062,62.131937476049195,A,0.030183583348090962,31.284035673435458,A,0.0050646383218724035,36.477915963142344,0.8207221031188965
ok,0.1,10.0,0.5,45,20617060,4,0,0,False,False,False,4.4785845140293466e-13,True,A,0.006583632034501759,85.83162124923848,A,0.039328955158602956,61.45145430305407,A,0.033389989590433065,72.92807991757414,A,0.007209809716330416,70.3951737674175,0.848475456237793
ok,0.1,10.0,0.5,46,20624979,4,0,0,False,False,False,1.3661185704346652e-12,True,A,0.017264596521136506,87.42011816290683,A,0.019030980770333137,93.9816110487654,A,0.031422286901047244,98.5558765395657,A,0.012535876688593921,20.286183905843995,0.9272196292877197
ok,0.1,10.0,0.5,47,20632898,4,0,0,False,False,False,1.3082378637804411e-12,True,A,0.012340333118420789,63.28581389836854,A,0.015752728880284225,39.5056096992214,A,0.029373710812853244,79.09453831692872,A,0.010565277370542017,41.382975997546055,0.7849085330963135
ok,0.1,10.0,0.5,36,20545789,4,0,0,False,False,False,1.3266133475609393e-12,True,A,0.0059960905567979055,65.34867908610383,A,0.015368432090764703,60.04365793584321,A,0.031170020080727678,70.10618352062882,A,0.01090921509415312,53.7852022441404,1.0602998733520508
ok,0.1,10.0,0.5,37,20553708,4,0,0,False,False,False,5.299761649825536e-13,True,A,0.00850100814830927,72.00784621420685,A,0.018191033180915393,115.27974536004871,A,0.03287838378465116,76.80329839424883,A,0.00997298711849326,91.26300251758438,0.8614132404327393
ok,0.1,10.0,0.5,38,20561627,4,0,0,False,False,False,3.075145340520573e-13,True,A,0.011700516203648072,99.37238546217303,A,0.035854512012952616,51.022724986092285,A,0.03207918526375755,43.68496179011331,A,0.008092775790120594,87.62905471315007,0.8148617744445801
ok,0.1,10.0,0.5,39,20569546,4,0,0,False,False,False,3.598514856287657e-13,True,A,0.014529450332019475,66.25460147093908,A,0.013987702097492897,78.05498264849282,A,0.03211028795891413,113.98015723213904,A,0.011614282901860116,70.17581098638128,0.9191372394561768
ok,0.1,10.0,0.5,48,20640817,4,0,0,False,False,False,4.252142790810565e-15,True,A,0.009285116264398265,97.54746819919072,A,0.02487588525044091,147.1738086847381,A,0.031003263906208084,63.69886046214903,A,0.01176984074019756,83.55570160126727,0.8292796611785889
ok,0.1,10.0,0.5,49,20648736,4,0,0,False,False,False,1.2075912698596279e-12,True,A,0.01174582785995605,56.13029816937943,A,0.02584438337223025,89.08330387300312,A,0.02832935743025264,35.31186503829456,A,0.009511230672570758,139.51158873955757,0.831672191619873
