cluster,mg_fe_std,mg_fe_mean,mg_fe_n,si_fe_std,si_fe_mean,si_fe_n,ba_fe_std,ba_fe_mean,ba_fe_n,ce_fe_std,ce_fe_mean,ce_fe_n,eu_fe_std,eu_fe_mean,eu_fe_n,alpha_scatter,sproc_scatter,alpha_sproc_ratio,age_gyr
Melotte_101,0.05270314086879212,0.02539427039333333,30,0.04760183474601147,0.06540362672333334,30,0.17655780911445618,0.08816620707511902,30.0,0.0915670245885849,0.03674112260341644,21.0,0.1993851363658905,0.13755835592746735,24.0,0.050152487807401794,0.13406240940093994,0.374098063965201,0.1659587927845761
Melotte_105,0.063053523874242,0.020688688295,20,0.04771800958958953,0.045196093905000005,20,0.25020354986190796,0.08874340355396271,20.0,0.10224484652280807,0.14273786544799805,8.0,0.12835144996643066,0.1176200583577156,18.0,0.05538576673191577,0.17622420191764832,0.31429148850847516,0.3019948537254365
Melotte_22,0.08178739747246891,0.017436544470588233,17,0.06855182203686985,0.052643636723529404,17,0.280714213848114,0.09717412292957306,17.0,0.1818721890449524,0.14531917870044708,10.0,0.2528172433376312,0.1446223109960556,15.0,0.07516960975466938,0.2312932014465332,0.32499705691542313,0.0776246877988414
Muzzio_1,0.05324025230907477,0.01216784632352941,17,0.04392800045173039,0.059848984200000004,17,0.1646263599395752,0.06926560401916504,17.0,0.1518273800611496,0.0728052482008934,12.0,0.14577580988407135,0.1522659808397293,14.0,0.048584126380402576,0.158226877450943,0.3070535623473054,0.0077624687798841
NGC_1817,0.08695103189077506,0.02603766680392157,51,0.07434342974320889,0.06683048178431374,51,0.2112598717212677,0.1972694993019104,51.0,0.1647920310497284,0.17755760252475739,36.0,0.21051278710365295,0.25733980536460876,47.0,0.08064723081699197,0.18802595138549805,0.4289154248268949,1.1220189470737862
NGC_1901,0.08336698836469812,0.10050732531578947,19,0.10035894898210895,0.14357167863157896,19,0.1382686197757721,-0.008497382514178753,19.0,0.1598261147737503,0.028460713103413582,11.0,0.25484099984169006,0.31069523096084595,15.0,0.09186296867340354,0.1490473747253418,0.6163340269674977,0.8912505467113453
NGC_2112,0.10660324665426558,0.021516301206896554,29,0.0880903690724664,0.07317013693103448,29,0.1977034956216812,0.13168863952159882,29.0,0.07465876638889313,0.1194060742855072,16.0,0.14932367205619812,0.20854268968105316,27.0,0.097346807863366,0.13618113100528717,0.7148333043260343,2.089294662720361
NGC_2184,0.10857412105210308,0.05253531259166667,24,0.09823660301060198,0.10170427341666666,24,0.14882118999958038,0.05055830627679825,23.0,0.11780339479446411,0.024510890245437622,12.0,0.17280006408691406,0.14096350967884064,21.0,0.10340536203135253,0.13331228494644165,0.7756626635939496,0.645654852868111
NGC_2186,0.042143405733947675,0.019328575733333336,9,0.03931843377309723,0.028514275500000002,9,0.24844041466712952,0.06908732652664185,9.0,,,,0.14554598927497864,0.14654424786567688,8.0,0.04073091975352246,0.24844041466712952,0.16394643282211305,0.2511884225153641
NGC_2204,0.07428032382300268,0.08024336689074073,54,0.07734403893124002,0.10450889242592591,54,0.20454782247543335,0.1556248962879181,54.0,0.1470697820186615,0.08364203572273254,46.0,0.22360765933990479,0.25756964087486267,44.0,0.07581218137712134,0.17580880224704742,0.43121948621542666,2.089294662720361
NGC_2215,0.13418936349810243,0.0833734856,5,0.04317264434877773,0.13625189,5,0.2872110605239868,0.12421669811010361,5.0,,,,,,,0.08868100392344008,0.2872110605239868,0.30876597775047654,0.6918312139914402
NGC_2225,0.07238618674372273,0.048622542000000005,13,0.04459547499625671,0.08334351423076923,13,0.1642579436302185,0.10497137159109116,13.0,,,,0.20757852494716644,0.278353214263916,9.0,0.05849083086998972,0.1642579436302185,0.35609133766867135,1.380385355838289
NGC_2232,0.07448968066660235,0.045067794597619046,42,0.07704077286160523,0.08149251072857143,42,0.20256568491458893,0.14155671000480652,42.0,0.1339641809463501,0.10458103567361832,37.0,0.19057731330394745,0.1926819235086441,37.0,0.07576522676410379,0.16826492547988892,0.4502734396251777,0.0177827941003892
NGC_2243,0.053992503196668026,0.0727956472142857,28,0.0706172227597956,0.07704246339285714,28,0.14568635821342468,0.11044271290302277,28.0,0.11141697317361832,0.052106719464063644,7.0,0.21518471837043762,0.3165886402130127,19.0,0.06230486297823181,0.1285516619682312,0.4846678916810047,4.365161773191001
NGC_2251,0.08562773458878456,-0.019733307400000004,5,0.1204430715149607,0.12543397679999999,5,0.20711927115917206,0.12314877659082413,5.0,,,,,,,0.10303540305187263,0.20711927115917206,0.49746893408431064,0.2754226042194985
NGC_2254,0.036632557040505276,0.006824715599999999,12,0.03950242707668728,0.050504936391666665,12,0.22451317310333252,0.04400632157921791,12.0,0.16382035613059998,0.16115833818912506,6.0,0.23892594873905182,0.18614569306373596,10.0,0.038067492058596275,0.19416676461696625,0.19605565418825519,0.3467368199963294
NGC_2262,0.07197166782866869,0.015401329199999998,10,0.06799565750308108,0.08376334244,10,0.15585151314735413,0.12011025100946426,10.0,0.18380305171012878,0.09927607327699661,7.0,0.14238548278808594,0.12113030254840851,10.0,0.06998366266587489,0.16982728242874146,0.4120872787047018,0.645654852868111
NGC_2287,0.10519886164207368,0.028947451433333334,9,0.1022036516390284,0.08828703622222221,9,0.18785373866558075,0.07908493280410767,9.0,,,,0.14650028944015503,0.1770498901605606,8.0,0.10370125664055105,0.18785373866558075,0.5520319019317531,0.1698241862446276
NGC_2318,0.0705099917488496,0.04024160344444444,9,0.04980061527110137,0.0829759548888889,9,0.21855297684669495,0.06047715246677399,9.0,,,,0.11337880045175552,0.24949601292610168,7.0,0.060155303509975486,0.21855297684669495,0.27524357882423955,0.4365161773191
NGC_2354,0.04702021761297894,0.003705317971428572,14,0.07806950071237201,0.04926918403571429,14,0.17860420048236847,0.06433767825365067,14.0,0.12414511293172836,-0.002111196517944336,6.0,0.1667322963476181,0.1444597840309143,9.0,0.06254485916267548,0.15137465298175812,0.4131792075534115,1.4125363038976315
NGC_2360,0.10919065005696008,0.0070778960600000025,10,0.09023519368652158,0.11121095635,10,0.1772278994321823,0.19559958577156067,10.0,0.12211509048938751,-0.053483545780181885,5.0,0.11197108775377274,0.1203659325838089,8.0,0.09971292187174083,0.1496714949607849,0.6662118387864462,1.0232935315766702
NGC_2506,0.07662320391299257,0.051278664745161295,31,0.11600458671612116,0.09294837936677418,31,0.17988385260105133,0.07562205195426941,30.0,0.15102925896644592,0.08455532789230347,21.0,0.2487069070339203,0.21921509504318237,27.0,0.09631389531455686,0.16545656323432922,0.582109850657006,1.6595879278457617
NGC_2516,0.07159096270002278,0.05023719531333333,15,0.07532089852256663,0.07460724973333334,15,0.19609041512012482,0.0668259784579277,15.0,0.072756826877594,0.05536220967769623,8.0,0.23591305315494537,0.24344253540039062,10.0,0.07345593061129471,0.1344236135482788,0.5464510934673892,0.239883355113592
NGC_2527,0.03569080760094303,0.014289395595555556,9,0.09288824672137096,0.06714329475555555,9,0.2326776683330536,0.3408203721046448,9.0,,,,0.1607465147972107,0.20781223475933075,7.0,0.06428952716115699,0.2326776683330536,0.27630295430472207,0.6918312139914402
NGC_2533,0.09785036336523857,0.028660384291666664,24,0.11622269631209461,0.06733771934041666,24,0.21413151919841766,0.1911250501871109,24.0,0.11864348500967026,0.14727991819381714,16.0,0.1760379821062088,0.1447076052427292,21.0,0.1070365298386666,0.16638749837875366,0.6432967072743387,1.047129651766654
NGC_2539,0.057396906385966624,-0.03493581509727273,22,0.05156901843396171,-0.004989664859090908,22,0.20436471700668335,0.04422324150800705,22.0,0.12135463953018188,0.11864327639341354,13.0,0.13833802938461304,0.08416572213172913,19.0,0.05448296240996417,0.16285967826843262,0.33453929781294856,0.6918312139914402
NGC_2547,0.058715649990087354,0.015393765142857141,7,0.04777782350370963,0.027148404642857147,7,0.25354713201522827,0.11278211325407028,7.0,,,,0.14770831167697906,0.17831532657146454,5.0,0.05324673674689849,0.25354713201522827,0.21000725318281432,0.0323593827469971
NGC_2548,0.08110598044823736,0.0468362094368421,19,0.07442896139719031,0.08498552747894737,19,0.17561951279640198,0.14389526844024658,19.0,0.08853550255298615,0.03532230854034424,17.0,0.19837146997451782,0.21267998218536377,18.0,0.07776747092271383,0.13207751512527466,0.5888017415299788,0.3890452816839944
NGC_2567,0.084220590434779,0.03225045321142857,35,0.08445986396581265,0.07678610929428571,35,0.27037665247917175,0.2080911099910736,35.0,0.2765548527240753,0.13940034806728363,22.0,0.24636872112751007,0.15743814408779144,27.0,0.08434022720029583,0.27346575260162354,0.30841239313487295,0.3162277660168379
NGC_2571,0.07394276583235089,0.04354186365365853,41,0.09573872756094061,0.07625713231219512,41,0.22265030443668365,0.21143850684165955,41.0,0.17373603582382202,0.10040199011564255,35.0,0.1900702714920044,0.19084851443767548,39.0,0.08484074669664575,0.19819316267967224,0.4280710068377524,0.0269153374005781
NGC_2580,0.06817945245043838,0.029604931469696966,33,0.1030564601512067,0.06604281704848484,33,0.19059251248836517,0.24031472206115723,33.0,0.1295493096113205,0.08675266802310944,28.0,0.19132553040981293,0.2209252119064331,31.0,0.08561795630082254,0.16007091104984283,0.5348751733796457,0.5370312303176601
NGC_2587,0.056754537614757135,0.1082579882857143,7,0.06448157204483386,0.10311061214285713,7,0.1314922422170639,-0.03653871268033981,7.0,,,,0.24357236921787262,0.19015249609947205,5.0,0.0606180548297955,0.1314922422170639,0.4610009975320736,0.3162277660168379
NGC_2588,0.042482695115146844,0.020688857070000004,10,0.04654891976024221,0.048079685030000006,10,0.19429752230644226,0.19569902122020721,10.0,0.11455844342708588,0.143281489610672,7.0,0.20840071141719818,0.13785043358802795,10.0,0.044515807437694524,0.15442797541618347,0.2882625853102354,0.5495405842387225
NGC_2632,0.07215148481163722,0.052673194849999994,15,0.08251684200663388,0.06792204524666667,15,0.17512965202331543,0.011391034349799156,15.0,0.12302488088607788,0.021373799070715904,8.0,0.3108074367046356,0.35056209564208984,9.0,0.07733416340913554,0.14907726645469666,0.5187522232481822,0.6760828566222641
NGC_2660,0.061093566358973034,0.07973707316666666,6,0.08290481144670564,0.07216480658333334,6,0.08525232970714569,0.1622745245695114,6.0,,,,0.21220190823078156,0.27312418818473816,6.0,0.07199918890283934,0.08525232970714569,0.8445421861216832,0.9332548746146908
NGC_2670,0.09472884401392649,0.052345819169999995,9,0.06414319627197468,0.08031300011111112,9,0.2381792962551117,0.21702440083026886,9.0,0.16326920688152313,0.16561155021190643,5.0,0.09824603796005249,0.1382596343755722,8.0,0.07943602014295059,0.20072424411773682,0.39574701348162306,0.102329353157667
NGC_2671,0.12456614298770535,0.025708587705882354,17,0.09062723978816813,0.07276528841176469,17,0.22874194383621216,0.06240839883685112,17.0,0.11810388416051865,-0.038242634385824203,6.0,0.14219026267528534,0.18308770656585693,12.0,0.10759669138793673,0.1734229177236557,0.6204294841780306,0.3311314705081584
NGC_2682,0.05007906248601575,0.011780183332195123,41,0.04316503914754048,0.03648147592682927,41,0.12042681872844696,0.005105328280478716,41.0,0.06848365813493729,-0.004109629429876804,28.0,0.21859735250473022,0.16373294591903687,30.0,0.046622050816778116,0.09445524215698242,0.49358881256472087,4.265796312095559
NGC_2849,0.08984327485441142,0.03891142909999999,10,0.08149805741141473,0.082178994177,10,0.2252683937549591,0.16595026850700378,10.0,0.15885703265666962,0.0681636855006218,6.0,0.16425102949142456,0.28002068400382996,7.0,0.08567066613291308,0.19206270575523376,0.4460557076712876,1.047129651766654
NGC_2910,0.08342531956350165,-0.022463693214285717,14,0.06824663533240802,0.07345090438571429,14,0.15986737608909607,0.1408393532037735,14.0,0.09706557542085648,0.04782406613230705,7.0,0.1538720726966858,0.15239779651165009,11.0,0.07583597744795484,0.12846647202968597,0.5903172730580684,0.1288248533293804
NGC_2925,0.08984210957034627,-0.010439467913333333,15,0.0960770088762677,0.06511849433333333,15,0.1787017583847046,0.11695844680070877,15.0,0.10909437388181686,-0.00788805354386568,6.0,0.18187619745731354,0.2327820211648941,14.0,0.09295955922330698,0.14389806985855103,0.6460097714631224,0.1288248533293804
NGC_2972,0.09056282620706876,-0.022816445499999994,6,0.06927210289088323,0.07825674083333332,6,0.25704526901245117,0.03558462858200073,6.0,,,,0.19202078878879547,0.17117272317409515,6.0,0.079917464548976,0.25704526901245117,0.31090813247025695,0.4897783461428336
NGC_3033,0.11079181139410574,0.016376949166666672,12,0.08252772812445654,0.04316779933333333,12,0.2630375027656555,0.03442071005702019,12.0,,,,0.205356627702713,0.3070729672908783,7.0,0.09665976975928114,0.2630375027656555,0.36747524114611496,0.6760828566222641
NGC_3105,0.05309175911036607,0.026424720072727278,11,0.04110146458591561,0.048842262799999994,11,0.2533072233200073,0.16593174636363983,11.0,0.16194914281368256,0.11266185343265533,9.0,0.16720391809940338,0.08974798023700714,10.0,0.047096611848140846,0.20762819051742554,0.2268314901303741,0.021877623926123
NGC_3114,0.08716193259176612,0.014852542844,25,0.08406168417073968,0.070938781892,25,0.20051996409893036,0.077969491481781,24.0,0.13687554001808167,0.06148237735033035,18.0,0.23038071393966675,0.16813386976718903,22.0,0.0856118083812529,0.16869774460792542,0.5074863838886845,0.1445439262895664
NGC_3228,0.05362856291246864,0.03858051924166667,30,0.05824585317781473,0.06999663922333332,30,0.1766446977853775,0.09196843206882477,30.0,0.10078773647546768,0.034307245165109634,22.0,0.1360381543636322,0.1587795466184616,26.0,0.055937208045141684,0.1387162208557129,0.40324922132448626,0.0301995185303324
NGC_3255,0.07406669059015546,0.016137864551500004,20,0.06710095773731815,0.05912349585,20,0.20956595242023468,0.06536214798688889,20.0,0.11694766581058502,0.06254833191633224,5.0,0.10919197648763657,0.08374109864234924,17.0,0.0705838241637368,0.16325680911540985,0.432348424216962,0.2238723104986867
NGC_3293,0.09194855738359302,0.030559301272727272,44,0.08153125575634565,0.05625117707500002,44,0.18482984602451324,0.13408273458480835,43.0,0.1513274610042572,0.0547996386885643,35.0,0.2223994880914688,0.20456001162528992,37.0,0.08673990656996933,0.16807866096496582,0.516067334615721,0.0102329353157667
NGC_3324,0.06746175738537852,0.02182662203296296,27,0.050215412164856886,0.04935680561111111,27,0.1961059272289276,0.08070576936006546,27.0,0.15258479118347168,0.056893814355134964,24.0,0.1474536657333374,0.20560556650161743,25.0,0.058838584775117705,0.17434535920619965,0.3374829421500623,0.0107151982289039
NGC_3330,0.10137530314224726,0.04481798555483871,31,0.06204594388011731,0.09279362412903226,31,0.1403372883796692,0.05430915206670761,31.0,0.10074266046285629,0.049985338002443314,18.0,0.2226056605577469,0.13392679393291473,31.0,0.08171062351118229,0.12053997814655304,0.6778715640037544,0.0812830230578909
NGC_3496,0.09216003239518399,0.035745058914999996,20,0.10785374114612035,0.09071276135,20,0.1584511250257492,0.12371174246072769,20.0,0.06054984778165817,0.03507852554321289,11.0,0.1808130145072937,0.19305461645126343,18.0,0.10000688677065217,0.10950048267841339,0.9133008761646969,0.5011870135142811
NGC_3572,0.09232178084189935,0.018911382268518517,27,0.10211822426032365,0.0680578907037037,27,0.1693570911884308,0.07479339092969894,26.0,0.18824546039104462,0.05505869537591934,18.0,0.23175810277462006,0.16838781535625458,26.0,0.09722000255111149,0.1788012683391571,0.5437321751359216,0.0047862990313698
NGC_3590,0.10359525359664695,0.031698125205000004,20,0.07633105342145056,0.09125126049500001,20,0.1816527098417282,0.05525211617350578,20.0,0.12271139025688171,0.03395800665020943,14.0,0.1384466290473938,0.12008436769247055,20.0,0.08996315350904877,0.15218204259872437,0.5911548562024812,0.0263026845396328
NGC_3603,0.07431329736261512,-0.023894091833333336,6,0.09132225515863618,0.07503141483333334,6,0.176929771900177,0.04469815269112587,6.0,0.20549416542053223,-0.018970102071762085,5.0,0.16932126879692078,0.12168281525373459,6.0,0.08281777626062564,0.19121196866035461,0.43312025309322,
NGC_3680,0.112116733878856,0.08749642925,10,0.14870665761178087,0.12428731670000001,10,0.17726434767246246,0.0008861884707584977,10.0,0.12285138666629791,-0.06212196871638298,5.0,0.2594168186187744,0.2601148784160614,9.0,0.13041169574531844,0.1500578671693802,0.8690760318358662,2.1877623926123007
NGC_3766,0.035234582691338924,-0.00321475925,8,0.03810823775017133,0.0329316338,8,0.16787447035312653,0.004925839602947235,8.0,,,,0.17376939952373505,0.22843995690345764,8.0,0.036671410220755124,0.16787447035312653,0.21844542617835963,0.0229086835704537
NGC_3960,0.1464853917368122,0.058282583648,25,0.09573354590089804,0.10141971508000001,25,0.2173542082309723,0.06858138740062714,25.0,0.11991346627473831,-0.02576637454330921,15.0,0.1589842289686203,0.14600904285907745,22.0,0.12110946881885512,0.168633833527565,0.7181801319784293,0.8709627484287175
NGC_4052,0.06643301866146764,0.0023817053999999997,6,0.035069503874927764,0.06276268950000001,6,0.19638104736804962,0.08272019773721695,6.0,,,,0.08113773167133331,0.14685691893100739,6.0,0.050751261268197706,0.19638104736804962,0.2584325827180344,0.3311314705081584
NGC_4337,0.05720722407341599,0.013156286949999998,20,0.06032575326272778,0.08603904870000001,20,0.10677866637706757,0.013583207502961159,20.0,0.09555348753929138,-0.012193804606795311,11.0,0.23750430345535278,0.17981278896331787,17.0,0.05876648866807188,0.10116607695817947,0.5808912476893322,1.4454392628956645
NGC_4349,0.047353406200475005,0.027061756915,8,0.03724979754403001,0.06979649037499999,8,0.16469939053058624,0.08196885138750076,8.0,,,,0.18497133255004883,0.25401821732521057,7.0,0.04230160187225251,0.16469939053058624,0.2568412775297836,0.3162277660168379
NGC_4463,0.08126634226763937,-0.02489346438,5,0.07089487548672979,0.061998546,5,0.3506717085838318,0.17019927501678467,5.0,,,,0.08520624786615372,0.30221232771873474,5.0,0.07608060887718458,0.3506717085838318,0.216956791822277,0.0288403175645028
NGC_4755,0.08158389755096775,0.01673224324375,16,0.05945538744538588,0.08092347560000002,16,0.18302536010742188,0.06805300712585449,16.0,,,,0.20080317556858063,0.2223266363143921,14.0,0.07051964249817681,0.18302536010742188,0.3852998429113167,0.0120226422341166
NGC_4852,0.061286513357691745,0.02973098971785714,28,0.10473051822329263,0.10211725946428571,28,0.13368119299411774,0.034401509910821915,28.0,0.14860357344150543,-0.0007856357842683792,16.0,0.1325005292892456,0.09529606997966766,22.0,0.08300851579049219,0.14114238321781158,0.5881189894774064,0.0776246877988414
NGC_5168,0.10704778243895102,0.04055062295625,16,0.06074299058223108,0.0597821979875,16,0.2227063924074173,-0.014219727367162704,16.0,0.09696079790592194,0.07032744586467743,9.0,0.1366986185312271,0.0942336767911911,15.0,0.08389538651059106,0.15983359515666962,0.5248920693322103,0.602559215586761
NGC_5288,0.08219281145602009,0.03360954971428572,14,0.08092067973798327,0.07574865992857141,14,0.09555875509977341,-0.022670317441225052,14.0,,,,0.09709415584802628,0.07980528473854065,12.0,0.08155674559700168,0.09555875509977341,0.8534722486898019,0.4677352234557817
NGC_5316,0.059825221997191154,0.0032563228086956515,23,0.059638481578790994,0.059590425565217396,23,0.285323828458786,0.025448746979236603,23.0,0.2565292716026306,0.09651423990726471,14.0,0.188720241189003,0.14025357365608215,21.0,0.05973185178799108,0.2709265351295471,0.2204725046936783,0.1659587927845761
NGC_5381,0.034670733510467525,-0.0042916738,5,0.03592260828999425,0.050262755199999995,5,0.08211703598499298,-0.0009683683747425675,5.0,,,,0.14103081822395325,0.13538335263729095,5.0,0.03529667090023089,0.08211703598499298,0.42983371814201154,0.3548135450617081
NGC_5460,0.031513078501445205,0.034545532574999996,16,0.04348560316527673,0.057266705375000004,16,0.12729905545711517,0.05939310044050217,16.0,0.1019471138715744,0.053653065115213394,11.0,0.19513601064682007,0.21134966611862183,15.0,0.03749934083336097,0.11462308466434479,0.3271534782297278,0.1584892496402718
NGC_5593,0.05086955078383541,0.0765549214,10,0.11186216592960137,0.139305175,10,0.1906934380531311,0.0955008938908577,10.0,,,,0.3476164638996124,0.15075477957725525,8.0,0.08136585835671839,0.1906934380531311,0.4266841019146563,0.0870963704709874
NGC_5617,0.0629737003355439,0.0070030921199999985,5,0.05255398867526967,0.0535197264,5,0.13914713263511658,0.07565925270318985,5.0,,,,0.3073681592941284,0.2306789606809616,5.0,0.05776384450540679,0.13914713263511658,0.4151278104801487,0.1047129651766653
NGC_5662,0.07690807953307204,-0.0007043789416666656,12,0.05719283254431581,0.05519224348333334,12,0.1602153331041336,0.07568370550870895,12.0,0.07423451542854309,0.04480040818452835,9.0,0.21572017669677734,0.13493677973747253,11.0,0.06705045603869392,0.11722492426633835,0.5719812271864078,0.1995263191254866
NGC_5715,0.0813029360610654,0.020147153062500003,16,0.049611796737864935,0.0746290046875,16,0.1641741245985031,0.028444433584809303,16.0,0.1430617719888687,-0.04162175953388214,8.0,0.1660224199295044,0.17906306684017181,15.0,0.06545736639946517,0.1536179482936859,0.42610493843026825,0.5370312303176601
NGC_5749,0.07127102653361636,0.022501033750000003,8,0.08096912384395727,0.110930546375,8,0.14227056503295898,0.02288152277469635,8.0,,,,0.12338563054800034,0.05278646945953369,7.0,0.07612007518878681,0.14227056503295898,0.5350374138962092,0.0524807206714521
NGC_5764,0.08890436391513033,0.04674811988888888,27,0.10270276223486324,0.07187692927037036,27,0.12447499483823776,0.08061853796243668,26.0,0.13429036736488342,0.08920919895172119,20.0,0.199032723903656,0.1239219456911087,26.0,0.0958035630749968,0.1293826848268509,0.7404666490203689,1.3182563911826832
NGC_5822,0.06901810110596412,0.02771909443333333,6,0.0657614981968455,0.05855470331666667,6,0.06304160505533218,-0.0895841121673584,6.0,,,,0.2709376811981201,0.19275324046611786,6.0,0.06738979965140482,0.06304160505533218,1.0689734119595493,0.9120109194638908
NGC_6025,0.13409020701718505,0.06966526098421051,19,0.10779350120751133,0.07936292059947367,19,0.3017897605895996,-0.017955690622329712,18.0,0.07612480968236923,-0.03308561444282532,9.0,0.1572655886411667,0.08961443603038788,16.0,0.12094185411234819,0.18895728886127472,0.6400486313133923,0.1047129651766653
NGC_6087,0.0890278089211473,0.09269661259600001,25,0.08528462866505644,0.11331039220000001,25,0.20751267671585083,-0.05115356668829918,23.0,0.1343533992767334,0.018338710069656372,14.0,0.15533220767974854,0.09224840998649597,22.0,0.08715621879310187,0.17093303799629211,0.5098851562855419,0.1
NGC_6124,0.09582549131853112,0.013416380285714288,7,0.08332325156700918,0.05405119814285714,7,0.12164244055747986,0.07998514175415039,7.0,,,,0.21734844148159027,0.128691628575325,7.0,0.08957437144277014,0.12164244055747986,0.7363743363932546,0.1905459546378596
NGC_6152,0.06639904724803802,0.022239728735294118,17,0.05683728125705471,0.043171308964705876,17,0.15518806874752045,0.09112894535064697,17.0,0.2208983600139618,0.12996913492679596,11.0,0.14114315807819366,0.15198057889938354,16.0,0.06161816425254636,0.18804320693016052,0.3276808838695855,0.2238723104986867
NGC_6167,0.08387448741305474,0.014344692894736841,19,0.06743866194388903,0.05779522398421053,19,0.11340135335922241,0.03278573602437973,19.0,0.1757117658853531,0.02256808429956436,9.0,0.14664186537265778,0.11761997640132904,19.0,0.0756565746784719,0.14455655217170715,0.5233700827936565,0.1548815122441698
NGC_6178,0.06518538173111052,0.032129613673684214,19,0.05286615680624663,0.04953106805263158,19,0.10036841779947281,-0.013133231550455093,18.0,0.05726155638694763,-0.02819039113819599,6.0,0.14351479709148407,0.08927680552005768,16.0,0.05902576926867857,0.07881498336791992,0.7489155836414709,0.016595861056887
NGC_6204,0.07750450550164134,-0.021357312599999997,5,0.06722044123263701,0.036169637600000006,5,0.077516108751297,0.11412332206964493,5.0,,,,0.10712706297636032,0.010034382343292236,5.0,0.07236247336713918,0.077516108751297,0.9335152980821991,0.0933253849940474
NGC_6208,0.07304345538797175,0.022607781653125,32,0.09781128217752023,0.0947710252625,32,0.17612025141716003,0.029301859438419342,32.0,0.159801185131073,0.013061380945146084,13.0,0.22128863632678986,0.1646435260772705,30.0,0.08542736878274598,0.16796071827411652,0.5086151670495132,1.4125363038976315
NGC_6231,0.06093928829065396,0.00682961767272727,11,0.08485294823382489,0.07773096254545456,11,0.1261550784111023,-0.057618070393800735,11.0,0.06713602691888809,-0.03802547976374626,8.0,0.12897491455078125,0.08384983986616135,11.0,0.07289611826223942,0.0966455489397049,0.7542625507535557,0.0138038384023379
NGC_6250,0.049391281854563374,-0.0063227204750000016,8,0.04863090438454579,0.09903332006250001,8,0.18704380095005035,0.13784080743789673,8.0,,,,0.0902625024318695,0.11022517085075378,8.0,0.04901109311955458,0.18704380095005035,0.26203003184608553,0.0239883355113592
NGC_6253,0.09700004289675782,0.067206979641,80,0.08436760660173535,0.11147088901875002,80,0.15996025502681732,0.018023677170276642,80.0,0.13064098358154297,-0.054597094655036926,65.0,0.23650135099887848,0.22187593579292297,73.0,0.09068382474924658,0.14530062675476074,0.6241117245991187,3.2359382746997105
NGC_6281,0.0546337405058691,0.0208816169173913,23,0.04342244713629122,0.0812306426521739,23,0.13846173882484436,0.06504640728235245,23.0,0.12622815370559692,-0.027892308309674263,14.0,0.1863211840391159,0.14289335906505585,22.0,0.04902809382108016,0.13234494626522064,0.37045686446407516,0.512861429039393
NGC_6318,0.10479058959722917,0.007030700899999999,10,0.1026295270292447,0.062294111299999996,10,0.12325949221849442,0.0638885647058487,10.0,0.08835723996162415,0.0459941066801548,6.0,0.13504235446453094,0.11827532947063446,10.0,0.10371005831323693,0.10580836236476898,0.9801688259355319,0.0097723670593248
NGC_6469,0.06947602968513708,-0.005716274416666666,18,0.09012154652232249,0.04821769566666667,18,0.20407673716545105,0.16235202550888062,18.0,0.2625960409641266,-0.06363736093044281,15.0,0.22885335981845856,0.22458842396736145,18.0,0.07979878810372978,0.23333638906478882,0.3419903274562659,0.069183121399144
NGC_6583,0.053652984017157845,0.06284478002413793,29,0.08610370698028978,0.10660079209689656,29,0.18973466753959656,0.260604590177536,29.0,0.27436351776123047,0.09908413141965866,24.0,0.21531975269317627,0.14262764155864716,27.0,0.06987834549872382,0.2320490926504135,0.3011360428114102,1.2022642234116694
NGC_6631,0.059555511691011816,-0.002452143328571428,14,0.08446761761896529,0.08227239492857143,14,0.3161689043045044,0.07979415357112885,14.0,0.1652047336101532,0.019581571221351624,6.0,0.18396800756454468,0.17738021910190582,13.0,0.07201156465498855,0.2406868189573288,0.29919197472860126,0.1995263191254866
NGC_6645,0.03342911921374182,0.030271032142857146,7,0.022411888749820225,0.09472217228571427,7,0.11422847956418991,0.010012696497142315,6.0,,,,0.2839713990688324,0.19468212127685547,6.0,0.027920503981781024,0.11422847956418991,0.2444268197239839,0.512861429039393
NGC_6694,0.0871463150570037,0.03520193142857143,7,0.03796561435175814,0.060665395999999996,7,0.21626026928424835,0.15853701531887054,7.0,0.11708032339811325,-0.030474025756120682,5.0,0.09873474389314651,0.07760586589574814,6.0,0.06255596470438092,0.1666702926158905,0.37532762271287196,0.1412536303897631
NGC_6704,0.09100816844847398,0.015713240363636367,11,0.06413366655758732,0.07821806190909092,11,0.10400797426700592,0.034373365342617035,11.0,,,,0.15230238437652588,0.15441307425498962,11.0,0.07757091750303065,0.10400797426700592,0.7458170207593227,0.1995263191254866
NGC_6705,0.05159458772472357,-0.019571381333333335,18,0.07605963361826193,0.08551697018333333,18,0.1282377392053604,0.012066909112036228,18.0,0.13035328686237335,-0.06255204230546951,12.0,0.08856434375047684,0.07308090478181839,18.0,0.06382711067149274,0.12929551303386688,0.49365294412633065,0.3090293803866819
NGC_6728,0.035760419837390166,-0.0011913395181818184,11,0.10397538604628061,0.12077610245454545,11,0.1423071026802063,0.03235321491956711,11.0,0.10197993367910385,-0.13196970522403717,5.0,0.2226179540157318,0.17767959833145142,9.0,0.06986790294183538,0.12214352190494537,0.5720148056333928,0.602559215586761
NGC_6755,0.07951169197930634,-0.008852975558823528,17,0.08351864522243949,0.062282705882352934,17,0.16952034831047058,0.09858379513025284,17.0,0.06522279232740402,0.023080924525856972,8.0,0.18454396724700928,0.1486784964799881,16.0,0.0815151686008729,0.1173715740442276,0.6945052008091551,0.1445439262895664
