cluster_name,family,age_gyr,age_bin,ra_cl,dec_cl,dist_cl,C_O_mean,C_O_std,c_fe,o_fe,mg_fe,si_fe,al_fe,ba_fe,eu_fe,ce_fe,y_fe,mn_fe,ni_fe,fe_h
NGC_1901,2,0.8912505467113453,0.5-1,79.561,-68.294,2.358,0.233,0.1391,,,,,,-0.008497382514178753,0.31069523096084595,0.028460713103413582,-0.10036184638738632,-0.07324294000864029,0.051956553012132645,
NGC_2112,3,2.089294662720361,2-5,88.452,0.403,0.877,0.3661,0.08,,,,,,0.13168863952159882,0.20854268968105316,0.1194060742855072,0.12113986164331436,-0.016025293618440628,0.03488830476999283,
NGC_2184,4,0.645654852868111,0.5-1,91.69,-2.0,1.709,0.2798,0.1416,,,,,,0.05055830627679825,0.14096350967884064,0.024510890245437622,0.01436180155724287,-0.0012082929024472833,0.0498795285820961,
NGC_2186,4,0.2511884225153641,0.1-0.3,93.031,5.453,0.413,0.3661,0.1175,,,,,,0.06908732652664185,0.14654424786567688,0.060681745409965515,0.026516202837228775,0.029649339616298676,0.04613204672932625,
NGC_2204,3,2.089294662720361,2-5,93.882,-18.67,0.209,0.3228,0.1193,,,,,,0.1556248962879181,0.25756964087486267,0.08364203572273254,-0.07812825590372086,-0.06585471332073212,0.042906373739242554,
NGC_2225,3,1.380385355838289,1-2,96.652,-9.643,0.29,0.3333,0.1054,,,,,,0.10497137159109116,0.278353214263916,0.10068013519048691,0.09270863234996796,-0.005367818288505077,0.03282799571752548,
NGC_2232,1,0.0177827941003892,<0.1,96.888,-4.749,3.067,0.4078,0.0867,,,,,,0.14155671000480652,0.1926819235086441,0.10458103567361832,-0.013447313569486141,-0.05401701107621193,0.026120776310563087,
NGC_2243,2,4.365161773191001,2-5,97.395,-31.282,0.211,0.3403,0.1549,,,,,,0.11044271290302277,0.3165886402130127,0.052106719464063644,-0.07619600743055344,-0.03360091522336006,0.05713049694895744,
NGC_2251,3,0.2754226042194985,0.1-0.3,98.68,8.337,0.658,0.259,0.1058,,,,,,0.12314877659082413,0.10474605113267899,0.18844576179981232,-0.043084196746349335,-0.02380031906068325,0.028369897976517677,
NGC_2254,3,0.3467368199963294,0.3-0.5,98.949,7.671,0.364,0.3751,0.0619,,,,,,0.04400632157921791,0.18614569306373596,0.16115833818912506,-0.012210468761622906,-0.011171550489962101,0.0017148045590147376,
NGC_2262,3,0.645654852868111,0.5-1,99.905,1.147,0.223,0.3015,0.1015,,,,,,0.12011025100946426,0.12113030254840851,0.09927607327699661,0.058839939534664154,-0.0406942144036293,0.04425483196973801,
NGC_2287,3,0.1698241862446276,0.1-0.3,101.499,-20.716,1.36,0.4572,0.0902,,,,,,0.07908493280410767,0.1770498901605606,0.025430284440517426,-0.054423749446868896,-0.05998671054840088,0.042526423931121826,
NGC_2335,4,0.323593827469971,0.3-0.5,106.69,-10.023,0.585,0.418,0.0384,,,,,,0.18710926175117493,0.10328353196382523,0.01892457902431488,0.04271521419286728,0.06804044544696808,0.04485702142119408,
NGC_2354,3,1.4125363038976315,1-2,108.503,-25.724,0.753,0.3727,0.1569,,,,,,0.06433767825365067,0.1444597840309143,-0.002111196517944336,-0.02302815578877926,-0.0337495431303978,0.03311247378587723,
NGC_2360,4,1.0232935315766702,1-2,109.443,-15.631,0.902,0.3973,0.124,,,,,,0.19559958577156067,0.1203659325838089,-0.053483545780181885,-0.07872307300567627,-0.02223340794444084,0.042761556804180145,
NGC_2506,3,1.6595879278457617,1-2,120.01,-10.773,0.292,0.3251,0.11,,,,,,0.07562205195426941,0.21921509504318237,0.08455532789230347,-0.04724467173218727,-0.06388421356678009,0.03696085512638092,
NGC_2516,3,0.239883355113592,0.1-0.3,119.527,-60.8,2.417,0.3437,0.07,,,,,,0.0668259784579277,0.24344253540039062,0.05536220967769623,-0.04800563305616379,-0.045355621725320816,0.050310514867305756,
NGC_2527,1,0.6918312139914402,0.5-1,121.246,-28.122,1.536,0.3481,0.0967,,,,,,0.3408203721046448,0.20781223475933075,0.12911754846572876,0.0463392548263073,-0.03083892911672592,0.010045034810900688,
NGC_2533,1,1.047129651766654,1-2,121.773,-29.872,0.329,0.3436,0.0803,,,,,,0.1911250501871109,0.1447076052427292,0.14727991819381714,0.013235148042440414,-0.04735654592514038,0.008106494322419167,
NGC_2539,3,0.6918312139914402,0.5-1,122.658,-12.834,0.754,0.4516,0.0703,,,,,,0.04422324150800705,0.08416572213172913,0.11864327639341354,-0.046228766441345215,-0.018260382115840912,0.023750286549329758,
NGC_2547,3,0.0323593827469971,<0.1,122.525,-49.198,2.553,0.4762,0.0347,,,,,,0.11278211325407028,0.17831532657146454,0.13913704454898834,-0.06484594196081161,0.0142342085018754,0.03675064072012901,
NGC_2548,3,0.3890452816839944,0.3-0.5,123.412,-5.726,1.289,0.4041,0.0988,,,,,,0.14389526844024658,0.21267998218536377,0.03532230854034424,-0.06793143600225449,-0.035684436559677124,0.05044242739677429,
NGC_2567,1,0.3162277660168379,0.3-0.5,124.645,-30.631,0.542,0.3714,0.1007,,,,,,0.2080911099910736,0.15743814408779144,0.13940034806728363,-0.020165668800473213,-0.04902476817369461,0.02555733546614647,
NGC_2571,3,0.0269153374005781,<0.1,124.723,-29.775,0.732,0.2793,0.1596,,,,,,0.21143850684165955,0.19084851443767548,0.10040199011564255,-0.02223697304725647,-0.03837611898779869,0.024234695360064507,
NGC_2580,3,0.5370312303176601,0.5-1,125.371,-30.306,0.194,0.2667,0.1439,,,,,,0.24031472206115723,0.2209252119064331,0.08675266802310944,-0.03684825450181961,-0.07155539840459824,0.025194326415657997,
NGC_2587,5,0.3162277660168379,0.3-0.5,125.861,-29.503,0.295,0.4244,0.0958,,,,,,-0.03653871268033981,0.19015249609947205,-0.11169799417257309,-0.07858888059854507,-0.05754603073000908,0.06556157767772675,
NGC_2588,1,0.5495405842387225,0.5-1,125.797,-32.972,0.199,0.4145,0.088,,,,,,0.19569902122020721,0.13785043358802795,0.143281489610672,-0.0033228248357772827,-0.040162913501262665,0.02883867919445038,
NGC_2632,2,0.6760828566222641,0.5-1,130.054,19.621,5.361,0.3923,0.0977,,,,,,0.011391034349799156,0.35056209564208984,0.021373799070715904,-0.0648033395409584,-0.04485003650188446,0.037530265748500824,
NGC_2660,2,0.9332548746146908,0.5-1,130.667,-47.201,0.308,0.399,0.0336,,,,,,0.1622745245695114,0.27312418818473816,0.16522322595119476,-0.0850960984826088,-0.0001829067914513871,0.073408342897892,
NGC_2670,1,0.102329353157667,0.1-0.3,131.386,-48.801,0.647,0.4191,0.0988,,,,,,0.21702440083026886,0.1382596343755722,0.16561155021190643,0.1289442926645279,-0.010867348872125149,0.005072912201285362,
NGC_2671,4,0.3311314705081584,0.3-0.5,131.557,-41.886,0.687,0.2763,0.1093,,,,,,0.06240839883685112,0.18308770656585693,-0.038242634385824203,0.08019799739122391,0.021153325214982033,0.017277274280786514,
NGC_2682,5,4.265796312095559,2-5,132.846,11.814,1.135,0.449,0.0698,,,,,,0.005105328280478716,0.16373294591903687,-0.004109629429876804,-0.05857169255614281,0.008731105364859104,0.060478925704956055,
NGC_2849,3,1.047129651766654,1-2,139.85,-40.52,0.142,0.3308,0.1029,,,,,,0.16595026850700378,0.28002068400382996,0.0681636855006218,-0.033986128866672516,-0.03663906082510948,0.03961353749036789,
NGC_2910,4,0.1288248533293804,0.1-0.3,142.643,-52.913,0.746,0.3867,0.0617,,,,,,0.1408393532037735,0.15239779651165009,0.04782406613230705,0.043653879314661026,0.005834315437823534,0.027953794226050377,
NGC_2925,4,0.1288248533293804,0.1-0.3,143.321,-53.413,1.295,0.4206,0.0606,,,,,,0.11695844680070877,0.2327820211648941,-0.00788805354386568,0.09449183195829391,0.0018452320946380496,0.037056732922792435,
NGC_3105,4,0.021877623926123,<0.1,150.169,-54.79,0.104,0.3832,0.0963,,,,,,0.16593174636363983,0.08974798023700714,0.11266185343265533,0.049772001802921295,0.03210407868027687,0.012991421855986118,
NGC_3114,3,0.1445439262895664,0.1-0.3,150.553,-60.041,0.954,0.4127,0.1415,,,,,,0.077969491481781,0.16813386976718903,0.06148237735033035,-0.013106090947985649,-0.005835435353219509,0.0388449989259243,
NGC_3228,4,0.0301995185303324,<0.1,155.378,-51.814,2.036,0.5002,0.0786,,,,,,0.09196843206882477,0.1587795466184616,0.034307245165109634,0.035007596015930176,-0.01289789192378521,0.03395594656467438,
NGC_3255,3,0.2238723104986867,0.1-0.3,156.635,-60.675,0.12,0.4529,0.0959,,,,,,0.06536214798688889,0.08374109864234924,0.06254833191633224,-0.05773809552192688,-0.03344493359327316,0.044506002217531204,
NGC_3293,3,0.0102329353157667,<0.1,158.97,-58.231,0.376,0.3568,0.1696,,,,,,0.13408273458480835,0.20456001162528992,0.0547996386885643,-0.019820816814899445,-0.015997720882296562,0.04338619112968445,
NGC_3324,3,0.0107151982289039,<0.1,159.341,-58.615,0.356,0.3832,0.101,,,,,,0.08070576936006546,0.20560556650161743,0.056893814355134964,-0.029729079455137253,0.0023915369529277086,0.03640957921743393,
NGC_3330,5,0.0812830230578909,<0.1,159.659,-54.148,0.552,0.3727,0.1723,,,,,,0.05430915206670761,0.13392679393291473,0.049985338002443314,-0.03600476682186127,-0.01787610910832882,0.05496913194656372,
NGC_3496,4,0.5011870135142811,0.5-1,164.877,-60.335,0.391,0.4254,0.1412,,,,,,0.12371174246072769,0.19305461645126343,0.03507852554321289,0.0124070318415761,0.007722956594079733,0.040706925094127655,
NGC_3572,4,0.0047862990313698,<0.1,167.64,-60.294,0.376,0.3924,0.1111,,,,,,0.07479339092969894,0.16838781535625458,0.05505869537591934,0.14705613255500793,0.0331210196018219,0.031791720539331436,
NGC_3590,4,0.0263026845396328,<0.1,168.262,-60.79,0.361,0.4314,0.1085,,,,,,0.05525211617350578,0.12008436769247055,0.03395800665020943,0.07318200170993805,0.02382524497807026,0.02763897180557251,
NGC_3603,5,,,168.795,-61.259,0.076,0.5802,0.107,,,,,,0.04469815269112587,0.12168281525373459,-0.018970102071762085,-0.01387064065784216,-0.004431919660419226,0.07422953099012375,
NGC_3680,5,2.1877623926123007,2-5,171.392,-43.24,0.933,0.3797,0.1317,,,,,,0.0008861884707584977,0.2601148784160614,-0.06212196871638298,-0.0960632935166359,-0.012454880401492119,0.07657719403505325,
NGC_3960,5,0.8709627484287175,0.5-1,177.644,-55.679,0.4,0.4356,0.1093,,,,,,0.06858138740062714,0.14600904285907745,-0.02576637454330921,-0.05441072955727577,-0.02832134999334812,0.05893535166978836,
NGC_4337,5,1.4454392628956645,1-2,186.022,-58.125,0.357,0.3971,0.1015,,,,,,0.013583207502961159,0.17981278896331787,-0.012193804606795311,-0.04552892968058586,0.014323669485747814,0.06504397094249725,
NGC_4349,2,0.3162277660168379,0.3-0.5,186.048,-61.866,0.49,0.4325,0.0724,,,,,,0.08196885138750076,0.25401821732521057,0.09979543089866638,-0.024457866325974464,0.024220416322350502,0.05801811441779137,
NGC_4755,4,0.0120226422341166,<0.1,193.415,-60.371,0.462,0.4694,0.1416,,,,,,0.06805300712585449,0.2223266363143921,0.022833794355392456,0.07711802423000336,0.009264243766665459,0.047619789838790894,
NGC_4852,5,0.0776246877988414,<0.1,195.046,-59.607,0.752,0.4428,0.1181,,,,,,0.034401509910821915,0.09529606997966766,-0.0007856357842683792,0.027884742245078087,-0.004587523173540831,0.06221597269177437,
NGC_5138,5,0.0478629903136986,<0.1,201.829,-59.023,0.51,0.2497,0.0843,,,,,,0.10051734745502472,0.20053502917289734,-0.03410056605935097,-0.03798990324139595,-0.04550349712371826,0.0545586496591568,
NGC_5168,5,0.602559215586761,0.5-1,202.791,-60.945,0.28,0.4398,0.0666,,,,,,-0.014219727367162704,0.0942336767911911,0.07032744586467743,-0.027915291488170624,0.01900443062186241,0.06324084848165512,
NGC_5288,5,0.4677352234557817,0.3-0.5,207.193,-64.68,0.345,0.4677,0.1738,,,,,,-0.022670317441225052,0.07980528473854065,0.004758216440677643,-0.021759886294603348,0.02039596438407898,0.06214037910103798,
NGC_5316,4,0.1659587927845761,0.1-0.3,208.516,-61.883,0.665,0.3867,0.1155,,,,,,0.025448746979236603,0.14025357365608215,0.09651423990726471,0.01310150045901537,0.02298947051167488,0.049415942281484604,
NGC_5460,2,0.1584892496402718,0.1-0.3,211.847,-48.285,1.34,0.4138,0.0318,,,,,,0.05939310044050217,0.21134966611862183,0.053653065115213394,-0.08309132605791092,0.028380904346704483,0.07512184977531433,
NGC_5593,4,0.0870963704709874,<0.1,216.419,-54.795,0.947,0.3874,0.1684,,,,,,0.0955008938908577,0.15075477957725525,0.06436993181705475,0.05001170188188553,0.011370380409061909,0.05886319279670715,
NGC_5662,4,0.1995263191254866,0.1-0.3,218.734,-56.64,1.288,0.4351,0.0757,,,,,,0.07568370550870895,0.13493677973747253,0.04480040818452835,0.036856722086668015,0.006411057431250811,0.03884268179535866,
NGC_5715,5,0.5370312303176601,0.5-1,220.859,-57.578,0.435,0.3806,0.1555,,,,,,0.028444433584809303,0.17906306684017181,-0.04162175953388214,-0.028868500143289566,0.05178164690732956,0.07206866145133972,
NGC_5749,5,0.0524807206714521,<0.1,222.204,-54.502,0.89,0.4823,0.095,,,,,,0.02288152277469635,0.05278646945953369,-0.02815946936607361,-0.004923241212964058,0.0016154582845047116,0.0633159726858139,
NGC_5764,5,1.3182563911826832,1-2,223.389,-52.667,0.473,0.3062,0.1497,,,,,,0.08061853796243668,0.1239219456911087,0.08920919895172119,-0.062226247042417526,-0.041619155555963516,0.06890717148780823,
NGC_6025,5,0.1047129651766653,0.1-0.3,240.779,-60.43,1.269,0.4558,0.1066,,,,,,-0.017955690622329712,0.08961443603038788,-0.03308561444282532,-0.012917779386043549,0.004836726002395153,0.08327522873878479,
NGC_6087,5,0.1,<0.1,244.721,-57.916,1.025,0.4194,0.1,,,,,,-0.05115356668829918,0.09224840998649597,0.018338710069656372,-0.07100621610879898,-0.028200456872582436,0.07979302108287811,
NGC_6152,3,0.2238723104986867,0.1-0.3,248.213,-52.629,0.594,0.4567,0.0948,,,,,,0.09112894535064697,0.15198057889938354,0.12996913492679596,-0.027344729751348495,-0.03597155213356018,0.06151115894317627,
NGC_6167,5,0.1548815122441698,0.1-0.3,248.662,-49.759,0.653,0.5001,0.0945,,,,,,0.03278573602437973,0.11761997640132904,0.02256808429956436,0.01636841893196106,0.0792464166879654,0.06438041478395462,
NGC_6178,5,0.016595861056887,<0.1,248.939,-45.635,1.099,0.5058,0.0942,,,,,,-0.013133231550455093,0.08927680552005768,-0.02819039113819599,0.04156181588768959,0.044551752507686615,0.05632916837930679,
NGC_6208,5,1.4125363038976315,1-2,252.336,-53.714,0.83,0.4448,0.1412,,,,,,0.029301859438419342,0.1646435260772705,0.013061380945146084,-0.001535879448056221,0.03464238718152046,0.07373080402612686,
NGC_6231,5,0.0138038384023379,<0.1,253.545,-41.812,0.589,0.4832,0.1012,,,,,,-0.057618070393800735,0.08384983986616135,-0.03802547976374626,-0.014247182756662369,0.003366227261722088,0.07725773006677628,
NGC_6250,4,0.0239883355113592,<0.1,254.497,-45.951,0.988,0.533,0.0942,,,,,,0.13784080743789673,0.11022517085075378,0.02909761853516102,0.2396329641342163,0.05924374610185623,0.04819183051586151,
NGC_6253,5,3.2359382746997105,2-5,254.778,-52.712,0.563,0.415,0.1825,,,,,,0.018023677170276642,0.22187593579292297,-0.054597094655036926,-0.0627107173204422,0.022725457325577736,0.06551086902618408,
NGC_6281,5,0.512861429039393,0.5-1,256.179,-37.948,1.873,0.4617,0.1204,,,,,,0.06504640728235245,0.14289335906505585,-0.027892308309674263,0.03889814764261246,0.052571386098861694,0.07454098761081696,
NGC_6318,4,0.0097723670593248,<0.1,259.044,-39.424,0.41,0.4481,0.0748,,,,,,0.0638885647058487,0.11827532947063446,0.0459941066801548,0.018809303641319275,0.04348916560411453,0.0426567867398262,
NGC_6469,4,0.069183121399144,<0.1,268.277,-22.3,0.587,0.3857,0.1143,,,,,,0.16235202550888062,0.22458842396736145,-0.06363736093044281,0.04211132600903511,-0.0061587197706103325,0.040556058287620544,
NGC_6568,1,0.8709627484287175,0.5-1,273.192,-21.612,0.936,0.3046,0.1618,,,,,,0.21667250990867615,0.13650457561016083,-0.09060472249984741,-0.014585420489311218,0.0004823654890060425,-0.009375461377203465,
NGC_6583,1,1.2022642234116694,1-2,273.962,-22.143,0.413,0.5602,0.2,,,,,,0.260604590177536,0.14262764155864716,0.09908413141965866,0.04925708845257759,-0.0329090878367424,-0.020974451676011086,
NGC_6631,4,0.1995263191254866,0.1-0.3,276.79,-12.029,0.329,0.4424,0.1401,,,,,,0.07979415357112885,0.17738021910190582,0.019581571221351624,0.06766851991415024,0.08212721347808838,0.03998798877000809,
NGC_6645,5,0.512861429039393,0.5-1,278.158,-16.918,0.543,0.439,0.0416,,,,,,0.010012696497142315,0.19468212127685547,-0.008835431188344955,-0.0613737590610981,-0.00934410560876131,0.07183890044689178,
NGC_6694,5,0.1412536303897631,0.1-0.3,281.317,-9.386,0.524,0.4429,0.0817,,,,,,0.15853701531887054,0.07760586589574814,-0.030474025756120682,-0.009855794720351696,0.0396367684006691,0.07663711160421371,
NGC_6704,4,0.1995263191254866,0.1-0.3,282.687,-5.203,0.434,0.3845,0.1252,,,,,,0.034373365342617035,0.15441307425498962,0.003384143114089966,0.0528889037668705,0.08142571151256561,0.061469610780477524,
NGC_6705,5,0.3090293803866819,0.3-0.5,282.766,-6.272,0.427,0.5446,0.1028,,,,,,0.012066909112036228,0.07308090478181839,-0.06255204230546951,-0.03365194424986839,0.02241208776831627,0.0660351812839508,
NGC_6716,3,0.097723670593248,<0.1,283.616,-19.888,1.405,0.4215,0.0625,,,,,,0.08294761180877686,0.09566944092512131,0.08210407197475433,0.015024874359369278,-0.033976390957832336,0.025008536875247955,
NGC_6728,5,0.602559215586761,0.5-1,284.715,-8.953,0.536,0.3746,0.1404,,,,,,0.03235321491956711,0.17767959833145142,-0.13196970522403717,-0.13918627798557281,0.014738976024091244,0.08082559704780579,
NGC_6755,4,0.1445439262895664,0.1-0.3,286.942,4.224,0.376,0.5201,0.1067,,,,,,0.09858379513025284,0.1486784964799881,0.023080924525856972,0.11298142373561859,0.07595294713973999,0.05793236568570137,
Patchick_90,3,1.096478099832217,1-2,101.181,-0.532,0.126,0.3516,0.0999,,,,,,0.16128018498420715,0.20010386407375336,0.07782875746488571,0.032558418810367584,-0.0051719797775149345,0.029278947040438652,
Pismis_15,3,0.8709627484287175,0.5-1,143.684,-48.04,0.354,0.3584,0.0909,,,,,,0.20401179790496826,0.17860738933086395,0.11506712436676025,0.1043030396103859,-0.05017645284533501,0.04812409356236458,
Pismis_17,4,,,165.377,-59.873,0.366,0.4826,0.1179,,,,,,0.17682743072509766,0.22220472991466522,-0.013257061131298542,-0.00784345157444477,0.027493158355355263,0.031057268381118774,
Pismis_18,5,0.5754402406055371,0.5-1,204.227,-62.091,0.332,0.4072,0.1534,,,,,,-0.22212328016757965,0.16542647778987885,-0.12540514767169952,0.13940121233463287,-0.03044159524142742,0.1200144961476326,
Pismis_19,4,0.8317639172213713,0.5-1,217.666,-60.889,0.255,0.3962,0.1204,,,,,,0.10056326538324356,0.1863732933998108,0.04964585602283478,0.12458907067775726,0.020725078880786896,0.04052155837416649,
Pismis_2,4,1.862089099377868,1-2,124.477,-41.674,0.221,0.283,0.1368,,,,,,0.14161334931850433,0.12943555414676666,0.06157532334327698,0.1149681806564331,-0.0380508191883564,0.016880391165614128,
Pismis_20,4,,,228.848,-59.073,0.291,0.2145,0.0398,,,,,,0.03473704680800438,0.15084294974803925,0.027121955528855324,0.09520338475704193,0.07955406606197357,0.04442854970693588,
Pismis_21,4,,,229.199,-59.659,0.29,0.2142,0.0329,,,,,,0.06146848201751709,0.2073909342288971,0.13757909834384918,0.12481389194726944,0.054190754890441895,0.04254452884197235,
Pismis_23,2,,,245.99,-48.891,0.166,0.4742,0.0751,,,,,,0.08329874277114868,0.3632742464542389,0.119664266705513,-0.012652933597564697,-0.024063244462013245,0.05151255056262016,
Platais_9,4,0.0501187013514281,<0.1,139.241,-43.862,5.463,0.325,0.1013,,,,,,-0.012269821017980576,0.12251647561788559,-0.01053460780531168,0.007485188543796539,-0.026998812332749367,0.0378180593252182,
Pozzo_1,1,0.0095499262796311,<0.1,122.374,-47.335,2.853,0.3691,0.0546,,,,,,0.14542578160762787,0.19192124903202057,0.12316644191741943,-0.009117817506194115,-0.04981616139411926,0.03938853740692139,
Ruprecht_1,1,0.2884031756450284,0.1-0.3,99.084,-14.157,0.631,0.3359,0.0958,,,,,,0.1655343621969223,0.1533779352903366,0.16080217063426971,-0.020760787650942802,-0.04164382815361023,0.033769432455301285,
Ruprecht_101,4,1.047129651766654,1-2,182.398,-62.995,0.272,0.3191,0.1421,,,,,,0.09948507696390152,0.16789387166500092,0.014579790644347668,0.024600569158792496,0.010717676021158695,0.050000548362731934,
Ruprecht_105,5,0.3890452816839944,0.3-0.5,188.694,-61.592,0.46,0.4893,0.0576,,,,,,0.13586170971393585,0.08588821440935135,-0.0034167543053627014,0.0025896786246448755,-0.017520662397146225,0.07155175507068634,
Ruprecht_107,3,0.2041739917404129,0.1-0.3,199.937,-64.944,0.237,0.5041,0.1177,,,,,,0.17683960497379303,0.05988047644495964,0.02970915101468563,0.0030270665884017944,-0.09448383003473282,0.053740307688713074,
Ruprecht_108,5,0.0831763917221371,<0.1,203.002,-58.509,0.977,0.4916,0.113,,,,,,-0.019686616957187653,0.13499413430690765,-0.03333381190896034,-0.07354838401079178,0.008704563602805138,0.07546191662549973,
Ruprecht_111,5,0.9120109194638908,0.5-1,219.01,-59.975,0.666,0.4951,0.1046,,,,,,-0.10396502166986465,0.10292833298444748,-0.04892392456531525,-0.04255065694451332,0.011083700694143772,0.06624749302864075,
Ruprecht_117,5,0.1318256391182683,0.1-0.3,245.888,-51.879,0.276,0.4422,0.1283,,,,,,-0.004795409273356199,0.12006287276744843,-0.023084355518221855,-0.022343024611473083,0.06752493977546692,0.059586480259895325,
Ruprecht_119,5,0.0478629903136986,<0.1,247.039,-51.5,0.433,0.4647,0.0709,,,,,,0.033209893852472305,0.10775353759527206,-0.008670937269926071,0.002687628148123622,0.05260836333036423,0.05130351334810257,
Ruprecht_121,5,0.1778279410038923,0.1-0.3,250.436,-46.159,0.462,0.5541,0.0985,,,,,,0.06835807859897614,0.04589878395199776,-0.011186795309185982,0.029789436608552933,0.027808094397187233,0.08469943702220917,
Ruprecht_135,4,0.645654852868111,0.5-1,269.511,-11.646,0.901,0.4102,0.1273,,,,,,0.06490989029407501,0.15863275527954102,0.10459011048078537,-0.011639384552836418,0.027644239366054535,0.066004678606987,
Ruprecht_143,4,0.3981075202376551,0.3-0.5,278.174,-12.148,0.323,0.4873,0.1179,,,,,,0.069282166659832,0.08089447766542435,0.07393054664134979,0.013160890899598598,-0.0035143091809004545,0.0524551160633564,
Ruprecht_144,4,0.0301995185303324,<0.1,278.437,-11.425,0.555,0.481,0.1096,,,,,,0.02757958509027958,0.16885903477668762,0.08331213891506195,0.13899686932563782,0.033003199845552444,0.031206710264086723,
Ruprecht_145,3,0.8128302305789092,0.5-1,282.636,-18.27,1.651,0.3236,0.1027,,,,,,0.2104385495185852,0.27200379967689514,0.0765233114361763,0.02820642851293087,-0.02395171858370304,0.04391513764858246,
Ruprecht_147,2,3.0199485372543653,2-5,289.087,-16.333,3.25,0.4145,0.1466,,,,,,0.05506642162799835,0.21656575798988342,0.007887884974479675,-0.07346394658088684,-0.023113375529646873,0.03763691335916519,
Ruprecht_161,5,0.1047129651766653,0.1-0.3,152.4,-61.259,1.086,0.3738,0.0826,,,,,,0.09946910291910172,0.184598907828331,-0.01912463642656803,-0.054646074771881104,-0.022267092019319534,0.050711534917354584,
Ruprecht_164,4,1.698241862446276,1-2,172.616,-60.752,0.194,0.4442,0.1115,,,,,,0.09970010071992874,0.1581486612558365,0.06973803788423538,-0.011114826425909996,0.019532961770892143,0.052334897220134735,
Ruprecht_167,5,0.5370312303176601,0.5-1,215.15,-58.858,0.613,0.3808,0.1279,,,,,,0.07509200274944305,0.044466763734817505,0.009079812094569206,-0.039939869195222855,0.0040369234047830105,0.06345540285110474,
Ruprecht_171,5,2.7542260421949853,2-5,278.012,-16.062,0.62,0.4664,0.1591,,,,,,0.014710119925439358,0.08241268247365952,0.053929924964904785,0.03353904187679291,0.03343987092375755,0.06855980306863785,
Ruprecht_18,3,0.1288248533293804,0.1-0.3,111.16,-26.213,0.364,0.3384,0.0717,,,,,,0.13482266664505005,0.24293659627437592,0.10612747818231583,-0.027048422023653984,-0.04917314276099205,0.03275470808148384,
Ruprecht_43,3,,,119.697,-28.805,0.105,0.38,0.1305,,,,,,0.20699070394039154,0.2100508213043213,0.020462512969970703,-0.03617904335260391,-0.04445650428533554,0.027916423976421356,
Ruprecht_44,3,0.0144543926289566,<0.1,119.708,-28.558,0.152,0.3921,0.1129,,,,,,0.2500649392604828,0.19274482131004333,0.07421451807022095,-0.015088006854057312,-0.02936728298664093,0.024510862305760384,
Ruprecht_45,3,3.1622776601683795,2-5,119.894,-16.292,0.192,0.3628,0.1017,,,,,,0.08446424454450607,0.1242201030254364,-0.03231019526720047,-0.0949212834239006,-0.07470525056123734,0.022657088935375214,
Ruprecht_54,3,0.2754226042194985,0.1-0.3,122.844,-31.947,0.193,0.3976,0.0961,,,,,,0.26326966285705566,0.19378474354743958,0.07750362157821655,0.023089757189154625,-0.04120593145489693,0.020788276568055153,
Ruprecht_58,1,0.3311314705081584,0.3-0.5,123.71,-31.938,0.266,0.3893,0.0686,,,,,,0.20558775961399078,0.14012283086776733,0.10922371596097946,0.030963566154241562,-0.031118763610720634,0.017131535336375237,
Ruprecht_60,4,0.9772367059324804,0.5-1,126.105,-47.207,0.186,0.3588,0.1023,,,,,,0.12197617441415787,0.1499277949333191,0.08327019214630127,0.030048349872231483,-0.007194389123469591,0.0448140874505043,
Ruprecht_61,3,,,126.327,-34.135,0.271,0.4472,0.0958,,,,,,0.15362250804901123,0.1725073754787445,0.09688237309455872,-0.06410817801952362,-0.05421336367726326,0.051637522876262665,
Ruprecht_71,1,0.021379617139194,<0.1,132.316,-46.875,0.486,0.4341,0.1303,,,,,,0.14375822246074677,0.18412408232688904,0.3093666732311249,0.22104212641716003,-0.02432798407971859,-0.04834901914000511,
Ruprecht_77,4,0.0123026920306321,<0.1,141.821,-55.119,0.242,0.3896,0.0543,,,,,,0.2843574583530426,0.18644633889198303,0.10616536438465118,-0.024040965363383293,-0.00035173125797882676,0.043995413929224014,
Ruprecht_78,5,,,142.282,-53.696,0.097,0.4113,0.0977,,,,,,0.023705217987298965,0.22155247628688812,-0.056074053049087524,0.007650080136954784,-0.007084107492119074,0.061938803642988205,
Ruprecht_82,1,0.4570880290185208,0.3-0.5,146.421,-54.004,0.43,0.3,0.0923,,,,,,0.18725430965423584,0.11431455612182617,0.09605257958173752,0.052209265530109406,-0.024575743824243546,0.03827881067991257,
Ruprecht_91,4,0.1380385355838289,0.1-0.3,161.964,-57.483,0.927,0.3954,0.0819,,,,,,0.05184079334139824,0.10105607658624649,0.031234586611390114,0.04082692787051201,-0.003248102031648159,0.03584801033139229,
Ruprecht_94,4,0.0245470816103821,<0.1,172.772,-63.426,0.369,0.3697,0.1419,,,,,,0.23778036236763,0.10365395247936249,0.07386940717697144,-0.019311074167490005,-0.013099364005029202,0.05037492886185646,
Ruprecht_96,3,0.0467735223455781,<0.1,177.67,-62.14,0.27,0.3829,0.1124,,,,,,0.11603713035583496,0.1846555918455124,0.04971645399928093,-0.015036296099424362,-0.03444381058216095,0.0361773855984211,
