gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_volatile,s_age,C_O,fe_h,mg_fe,si_fe,ba_fe,age,teff,logg,dist_pc,parallax,cct_cluster,cct_distance
6120778719828478976,209.84536743164065,-36.84822082519531,317.76570565300085,24.05867775518023,0.9240794734602654,1.0,0.99363446,0.843323,0.8267518,1.0,0.41828254,0.1751369,0.03402807,0.045114633,-0.104212016,6.6690636,5719.267,3.9621234,743.4935955704993,1.3450014982747465,UBC_545,1.0267123731118244
5499246920021767168,91.87728881835938,-55.51525115966797,263.8515986846195,-28.15456382461889,0.9236126517140832,1.0,0.9997971,0.92354804,0.7361687,1.0,0.47008342,0.119648874,0.059827007,0.04780974,-0.14567064,7.6695795,5275.9966,3.859719,732.189239749523,1.3657671346578286,UBC_545,0.6311773986684933
6727109801472224640,276.39093017578125,-38.001861572265625,356.00574619927846,-11.638504183118904,0.922275929057642,1.0,0.97685707,0.8256243,0.8593761,0.920778214931488,0.39881712,0.18571691,0.0614487,0.017473396,-0.087635666,9.625163,5377.2954,3.945779,537.0828413119021,1.8619101618613547,UBC_545,1.462579105182981
6136600039317181312,198.7967071533203,-42.99519348144531,307.540128209848,19.663957399242147,0.92212435003432,1.0,0.9823366,0.84985554,0.97826403,1.0,0.33820164,0.17112571,0.05325859,0.07806449,-0.0024114102,4.660053,5733.4956,3.856856,917.8195884370962,1.0895387422519978,UBC_545,1.6765297357614568
6086429529904697088,195.76324462890625,-46.44586181640625,305.0169344475019,16.378858386197003,0.9210320823794986,1.0,0.99719757,0.90478843,0.80998546,0.9267428517341614,0.33969986,0.1342004,0.060853206,0.06520365,-0.11230332,9.560299,5229.874,3.8915625,757.722745959294,1.3197439371230404,UBC_545,1.469971727695319
5838491375832201856,191.83621215820312,-74.01547241210938,302.6447374192355,-11.146007239123849,0.9197174868786376,1.0,0.97772694,0.7623328,0.9645788,1.0,0.38571978,0.22101349,0.038002722,0.06714447,-0.017141387,6.7984786,5131.09,3.8176482,310.5625630402018,3.2199631217963374,UBC_545,1.59468902710711
3483581938666719616,174.90415954589844,-29.31172180175781,284.65599835868187,30.998449937909797,0.9196685124667624,1.0,0.9784901,0.94541097,0.84006464,1.0,0.3943956,0.10052069,0.06173701,0.09019041,-0.097595915,7.325366,5320.3276,3.850479,579.3502712926112,1.7260715141616498,UBC_545,1.0268011537282251
3040476106976228736,115.1883316040039,-9.95425033569336,227.4816987165521,6.220179165999889,0.9189179382959178,1.0,0.99999344,0.9612537,0.74055636,0.8960933089256287,0.4429953,0.08433886,0.04875364,0.03953706,-0.14376321,9.873698,5487.581,3.9619315,721.9269882533565,1.385181626772838,UBC_545,0.3486251930647261
5486656549813600000,108.75057983398438,-58.00141525268555,268.8674633987758,-19.77319703566043,0.9173051526663808,1.0,0.97074175,0.9225354,0.8446942,1.0,0.4085067,0.12047119,0.06886666,0.103890836,-0.09525002,7.022281,5148.265,3.8002858,467.3553433733638,2.139699511686365,UBC_545,1.251794492687719
6122024913178983936,209.2482147216797,-34.939334869384766,317.84776366489604,26.026489610874563,0.9168459663312996,1.0,0.8625289,0.9307477,0.81632656,0.9337596893310548,0.38545305,0.11365765,0.080900796,-0.011658514,-0.10927209,9.480931,5353.2524,3.9163263,875.0600261561705,1.142778746725121,UBC_545,1.7470205469645643
6722173715802560768,277.8535461425781,-42.20100021362305,352.56568485504914,-14.404745760745108,0.9167821648928548,1.0,0.9934717,0.6950926,0.99330705,1.0,0.56675184,0.25586683,0.052887447,0.06423092,0.021027155,6.8756757,5345.4526,3.8788838,1075.2619950701462,0.9300059005012667,UBC_518,1.2401664397393095
5477272939622761728,97.44229125976562,-63.35077667236328,273.0193892885504,-26.438056428072745,0.916462896775898,1.0,0.9919042,0.8241579,0.8388591,0.9966211318969728,0.42428172,0.18657644,0.056015484,0.06969258,-0.098202765,8.329101,5262.9136,3.8831396,564.6324720521409,1.771063567005858,UBC_545,1.1499282744854284
6254015614740062592,235.9790802001953,-19.37088966369629,349.5600116289121,27.49114295377728,0.9154190567354864,1.0,0.9918361,0.92737883,0.7750279,0.9966219067573548,0.29592004,0.116493635,0.089129545,0.05925211,-0.12848541,8.329065,5609.0024,3.9600823,733.769741516298,1.3628253434565871,UBC_545,2.1081447142907543
5266822226474821760,101.08966827392578,-70.69508361816406,281.3483707851104,-26.067641346526106,0.9147496762954826,1.0,0.9663878,0.9238681,0.6766541,1.0,0.40512717,0.119387984,0.036155827,0.07454415,-0.17096242,7.7826095,5183.1763,3.833064,349.521833869669,2.8610515941985004,UBC_545,0.7354497151287298
6791627494495864576,310.14794921875,-34.22275161743164,8.898691274204728,-36.42970716459587,0.9144413025747222,1.0,0.9846264,0.97113025,0.82262117,0.9896807074546814,0.44872546,0.072615765,0.035078995,0.05754346,-0.106228784,8.576135,5628.853,3.968131,948.4260058945822,1.0543785111172397,UBC_545,0.1816024957112557
6452801883903493376,317.890625,-60.06494522094727,335.4626226650563,-40.54810858367865,0.9141782363397758,1.0,0.96577054,0.68913263,0.9543134,1.0,0.36799914,0.2588781,0.0721065,0.02073355,0.12645519,7.0689497,5677.5503,3.9976995,662.2130533388594,1.510088022212834,UBC_545,2.213533917017772
5814971894400230912,257.1878356933594,-66.03125,325.21504050434817,-15.072200820076974,0.9140168445237112,1.0,0.9561693,0.90481085,0.825081,1.0,0.40877825,0.13418373,0.06220176,0.0053882636,-0.10502972,4.7724123,5691.806,3.8433716,558.9033508469216,1.7892181152334703,UBC_545,1.2819005682459244
689215910250049024,132.73300170898438,23.049638748168945,203.01715918288568,35.90425245077668,0.913538497530591,1.0,0.9893796,0.85065365,0.69280195,0.974202275276184,0.41728354,0.17063127,0.043382026,0.060411308,-0.16418773,8.914529,5217.36,3.8784761,581.0095972565307,1.7211419651618496,UBC_545,0.9583734518906069
3221884049401878656,81.74229431152344,0.961222231388092,202.05710711241156,-18.236938455898517,0.9135267783424864,1.0,0.99809146,0.9614513,0.76773286,0.8581502437591553,0.36087573,0.0841193,0.061793394,0.04279132,-0.13176684,10.212518,5537.547,3.987903,326.11667224797475,3.066387232234522,UBC_545,1.142420664502963
47452967646187648,65.23945617675781,17.942277908325195,177.35798521456312,-22.109502741946223,0.913346321819358,1.0,0.9968034,0.82466394,0.9413187,0.9583834409713744,0.35642028,0.18628015,0.07860445,0.08385128,-0.03694365,9.16629,5340.703,3.9224246,717.7122890722933,1.3933159780398752,UBC_545,1.7751723778343735
6430539625300501888,302.2208251953125,-62.45133209228516,334.1788258829926,-32.73444980659238,0.9129245559238484,1.0,0.9961888,0.9518747,0.80374193,1.0,0.3589821,0.0942228,0.066904835,0.073449105,-0.115256235,7.4980063,5200.0127,3.817283,757.5611100332025,1.3200255223716169,UBC_545,1.2337725304550144
6116042126818268672,214.72467041015625,-40.54364013671875,320.38616037882946,19.345144503229605,0.9127841591227108,1.0,0.99868834,0.7378166,0.97771704,1.0,0.41259283,0.2339462,0.09027203,0.0730325,-0.0030741878,5.011684,5727.88,3.8945374,1138.304992129685,0.8784991780885311,UBC_545,1.8776869635058795
2722390760309339136,331.5293884277344,9.28125,69.38597506975302,-35.87486661690954,0.912638701978124,1.0,0.98898584,0.84557635,0.679648,0.9682485461235046,0.33819264,0.17376027,0.055361666,0.022125985,-0.16971013,9.016133,5342.096,3.9185386,691.4128238337044,1.446313932182021,UBC_545,1.7682621066749802
3537045622847016960,165.8294219970703,-24.189472198486328,273.5143890184049,32.43362166734713,0.9115602783575972,1.0,0.99999917,0.9275478,0.70588565,1.0,0.33419827,0.1163528,0.07538637,0.06700422,-0.15865704,7.4788795,5575.047,3.9210923,639.2996690203933,1.5642116654499638,UBC_545,1.582637077338917
