gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
3336078949107207296,86.242919921875,8.782361030578613,197.31267774358466,-10.48053070050912,0.926542724577229,1.0,0.9981316,0.8829558,0.8648772,0.9182987,0.52503866,1.0444629,0.14968775,0.08082416,0.061931137,0.14603904,0.043186523,5376.9624,3.9353466,716.4778563131144,1.395716547536929,-2.4913363,UPK_604,0.860994263630978
5962213853077653120,264.5642395019531,-38.33163833618164,351.20241725115704,-3.649465324581361,0.9265300240983524,1.0,0.963767,0.8324545,0.90502447,0.98429817,0.36460048,0.91132694,0.18168053,-0.06701268,-0.0266869,0.08332649,-0.1101111,5720.8086,3.9585006,789.9264202657366,1.2659406931389803,23.076767,Collinder_220,1.623929079571594
4664937913478908544,71.6325454711914,-63.58250045776367,274.1263462812257,-37.85367983595281,0.9265061035711539,1.0,0.98760945,0.820229,0.9463633,0.9793471,0.60587627,0.9568356,0.18886739,-0.0498076,-0.030644925,0.14180371,-0.0883099,5620.558,3.9779403,895.6351512843086,1.1165260748933714,-1.8439741,Lynga_6,1.6495158527230724
4699661280956396544,35.69929122924805,-65.3415298461914,288.59259502246175,-49.16541185960853,0.9264661513528722,0.9264892,0.9590714,0.8582815,0.99998903,0.9598247,0.7086164,0.9043595,0.16585582,-0.0007029921,0.04295591,0.15445152,-0.025715128,5387.193,3.9064617,711.9658854268966,1.4045616798063256,-7.05558,Alessi_8,1.4022130457020023
5880523128394391424,226.34616088867188,-56.74822235107422,320.5476264605043,1.4710367565428033,0.9264629355660362,1.0,0.89715755,0.98444366,0.9700897,0.9614654,0.50836957,0.83364654,0.05312396,-0.036966268,0.042051796,0.20131999,-0.062331103,5681.3813,3.9217658,779.9824004682338,1.2820802102710096,15.61665,SAI_113,0.40549108991620636
4422705984232596480,237.0742950439453,1.0789166688919067,8.961009364775302,40.267290814498786,0.9264540551788031,1.0,0.96631205,0.8752653,0.97449666,0.8896401,0.37228826,0.9152817,0.15485822,0.034095973,0.07254119,0.10912979,-0.1276684,5448.3315,3.899612,818.6582220185346,1.2215109713725685,-36.624794,UBC_545,1.2201079066957186
6444485285326620800,301.4329528808594,-58.63050079345703,338.7273078018148,-32.472751967601724,0.9264386112023727,1.0,0.9813095,0.8740702,0.9810671,0.99723804,0.38310733,1.0977018,0.15565033,0.029328294,-0.011156091,0.20951921,0.0025867186,5724.1294,3.9194095,932.418137522649,1.072480210066387,28.789486,Collinder_205,1.4567686103042612
2953712751076952320,100.1068344116211,-11.459221839904785,221.94930636389762,-7.612897083088402,0.9264217820452408,1.0,0.9757051,0.98817956,0.94715047,0.8663537,0.41376653,0.93128496,-0.046263807,0.049430527,0.08034794,0.20666733,0.039543994,5468.051,3.9406312,742.2823041049433,1.3471963355044778,52.135387,NGC_5764,0.3339083803129756
6239301537819316608,233.35391235351562,-23.600833892822266,344.3692740154572,25.95335397930391,0.9264174713782738,1.0,0.9980459,0.85100085,0.9997575,0.9993309,0.2863366,0.99498135,0.17041597,0.003303118,0.005488176,0.20683831,-0.05034153,5673.0415,3.9183302,733.9760805732716,1.3624422191237493,-16.162489,Teutsch_80,2.136551420338202
2669083065044697984,330.43255615234375,-4.909999847412109,54.017014766777926,-43.91191933383042,0.9264068706206074,1.0,0.9857967,0.9465727,0.8240322,0.9307391,0.45599866,1.0876583,0.099415034,0.093325,0.05683252,0.15900391,-0.073681295,5567.205,3.9675374,717.2592936231968,1.394195946836121,-55.49321,Trumpler_21,0.7626431558794324
6479029020093116416,320.4908752441406,-49.13844299316406,349.47486750136216,-44.456942987594026,0.9263879902722764,1.0,0.95861995,0.9171303,0.79028183,0.9512466,0.427049,1.1362901,-0.124783926,0.1029148,0.047425594,-0.018881053,0.025361741,5687.358,3.8856518,1006.4453264317007,0.9935959497625646,-40.661045,NGC_2660,0.7696833320698772
3495615131357926272,193.56654357910156,-26.920639038085938,303.71067660236844,35.94683199235182,0.926367539553232,1.0,0.94909614,0.99388885,0.95095015,0.7716442,0.4535452,1.1492999,-0.033217236,-0.047573235,-0.10800663,-0.02920629,0.10476223,5516.6704,3.986776,1319.8326622514123,0.75767180840499,-14.89324,Collinder_220,1.8507011769255794
