gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,s_volatile,s_age,C_O,C_O_raw,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,ba_fe,age,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
4663415673990011648,70.07041931152344,-64.24183654785156,275.17714748060064,-38.325441642735804,0.9987275459895524,1.0,0.9993022,0.9999486,0.99751645,0.99958163,0.9969762,1.0,0.5236319,0.56101346,1.0349452,-0.003041245,0.0105782375,-0.0043391474,0.054229453,-0.024931058,0.06945636,6.9395022,5707.0674,3.9111273,988.5361749948964,1.0115967683278386,54.720467,Trumpler_16,0.5668302001371729
4390713043425023360,262.1531982421875,6.238916873931885,29.02212804039522,21.245802689065968,0.9980798205443565,1.0,0.99943334,0.99406993,0.99930143,0.9998283,0.9950855,1.0,0.31658873,0.38937643,1.0065324,-0.03271968,0.005607493,0.0027797278,0.057201788,0.010372242,0.0251842,6.8404994,5639.883,3.8840833,847.9225289363126,1.1793530256289604,56.034325,UPK_398,0.9343351377598714
6667731741137898624,306.1360778808594,-50.088165283203125,349.0390588732896,-35.12807310021207,0.997183601863609,0.9999265,0.99597937,0.99957156,0.9986188,0.99511164,0.9987606,1.0,0.65181834,0.86582327,0.9840945,0.008782409,0.007886596,0.014849801,0.080512315,-0.0028746333,0.062450983,6.5572925,5371.9185,3.8280218,642.0052593725679,1.5576196384704084,-35.59109,DBSB_104,1.3810032482618146
6836023059603519872,320.8268737792969,-15.9526948928833,34.82971703261551,-40.67521499687285,0.9970681159335274,1.0,0.99424475,0.99925363,0.9907999,0.99916536,0.99636924,0.9997239708900452,0.40470898,0.4663635,1.0629767,0.011592574,0.020394117,-0.0061296616,0.057743058,0.0145638045,0.071323045,8.093981,5661.0083,3.9540462,989.6667173296809,1.0104411742755182,24.196358,Gulliver_50,0.56210206795171
5942188271648650752,247.3335418701172,-46.3836669921875,337.0995296073992,1.5254037949376662,0.9967591321427873,1.0,0.99739265,0.98775125,0.9999203,0.999912,0.9998453,1.0,0.16975197,0.24038509,0.99109596,-0.04709971,-0.0018942282,0.0019900743,0.060430855,-0.026742147,0.054397054,7.6018085,5643.971,3.9121802,475.2658718809853,2.104085437572545,-75.78961,UPK_398,2.4162223537256056
6109239272278109440,210.3034210205078,-44.11527633666992,315.93700966921773,16.98738531342734,0.9964454526776656,1.0,0.9999473,0.99478173,0.9997396,0.9997395,0.98671836,1.0,0.31636047,0.40397257,1.0158919,0.030687775,0.0034233928,-0.0034241043,0.05677843,-0.037584413,0.009118162,6.842955,5611.753,3.893537,860.6373658099027,1.1619295649090835,-52.30229,UBC_289,1.2420597990924194
6452052875966169088,321.7829895019531,-61.1214714050293,333.31102481600607,-42.01543325099884,0.9962214713466437,1.0,0.9924697,0.99611443,0.9987463,0.99081665,0.9999365,1.0,0.22855654,0.32132253,0.97081864,-0.026471741,0.007513568,0.020375453,0.068659544,0.015668916,0.05281751,5.5245104,5601.9736,3.8266003,648.9071082327116,1.541052621111648,-8.417422,UPK_398,1.8309303228428333
4759952107712818944,84.75962829589844,-58.616085052490234,267.1189142947999,-32.22618179628436,0.9961567287299449,1.0,0.9974055,0.99778706,0.9926285,0.98920524,0.9999765,1.0,0.3215127,0.36238784,0.99116737,-0.019969545,0.018246815,0.02209983,0.025491506,-0.015614232,0.048287466,5.315863,5700.438,3.837033,385.63924042558455,2.5930971103885017,71.81955,UBC_289,0.9805550342085971
2709423150235886976,337.3169250488281,6.5894999504089355,72.11616633310003,-41.84044980955038,0.9956451004559226,1.0,0.99955904,0.99999785,0.9910705,0.99907273,0.97656953,1.0,0.3024573,0.31925765,1.0318799,0.00062384456,0.02009058,0.0064614452,0.06839827,0.0049973484,-0.00443957,6.115281,5746.1206,3.8965354,754.7198449585339,1.3249949722137522,7.585371,UBC_289,1.2928816547349749
5494740369752611200,91.60216522216797,-58.74305725097656,267.47647499441155,-28.681920559832356,0.9955995186416114,1.0,0.99815375,0.9984019,0.9937039,0.992228,0.98218524,1.0,0.21116307,0.2776315,0.99568266,-0.0169672,0.016858809,0.018737856,0.04197283,0.009866705,0.00259839,4.935448,5651.874,3.8102257,552.2699719929016,1.810708622073795,-6.795494,UPK_398,2.11490668722662
6377300829901433600,358.2115478515625,-76.7265853881836,307.2725696652382,-39.90380703837058,0.9954400346386619,1.0,0.9957925,0.99713737,0.9992373,0.99995214,0.98530096,0.9855813384056091,0.37108377,0.40632054,0.98326826,-0.022716083,-0.0058597997,0.0014681872,0.060846865,-0.015734147,0.006976515,8.681731,5711.137,3.980077,604.9595441878216,1.6530030968311002,64.50944,UBC_289,0.659389091390269
6086144137917932288,196.109130859375,-47.29127883911133,305.21889464637775,15.522740168580293,0.9949754092453517,1.0,0.9991906,0.99613285,0.9979499,0.9971656,0.99821645,1.0,0.33976808,0.37493572,1.0039037,-0.026409045,-0.009609669,-0.011301722,-0.0022236556,-0.003352724,0.035061702,6.0422206,5711.268,3.8685825,725.2237724855719,1.3788847496996448,-26.492886,UPK_398,0.7776028322838847
4794963650317511936,88.37183380126953,-48.41539001464844,255.4863321807498,-29.26457510271509,0.9946776293509167,1.0,0.99114054,0.996255,0.994519,0.99997824,0.9996814,1.0,0.33367187,0.3808601,0.9666366,-0.025988005,-0.015726574,-0.0009898115,0.007571459,-0.017344085,0.056310885,5.543687,5688.459,3.8437235,613.5982821939285,1.629730768515986,5.5269504,UPK_398,0.6825965200978235
3484234258298495616,175.74342346191406,-27.457111358642578,284.79056589445076,32.99134998632725,0.994513484746011,1.0,0.99454445,0.9878924,0.98525935,0.99999905,0.9947813,1.0,0.31089684,0.35750976,1.0618395,-0.04682587,0.025850862,-0.00020800903,0.04088734,-0.010236135,0.024425827,6.396965,5689.5503,3.877316,655.0272902571098,1.5266539499560121,-1.6545964,Gulliver_50,1.1592784691100533
4654681875191452800,74.14379119873047,-71.21430206298828,282.83828592984827,-34.708075419258215,0.9943934121123998,1.0,0.99816054,0.9975124,0.9990167,0.9994894,0.9999843,1.0,0.32696643,0.35832772,0.99572694,-0.02117385,-0.006653525,-0.0047937986,-0.010774329,0.0048771463,0.051398575,6.5833287,5718.4907,3.895748,954.6977036557397,1.0474519800045483,-6.568869,UPK_398,0.8428730475940606
6379813798086252160,355.361083984375,-73.20280456542969,309.75376599132886,-42.986050150367085,0.9943799995132172,1.0,0.98897725,0.9971144,0.99999094,0.9926938,0.9882605,1.0,0.2890201,0.43329594,0.96044433,-0.022806957,0.0006377697,0.018165559,0.07741624,-0.011664877,0.011579834,5.895405,5504.232,3.824838,548.4763462348283,1.8232326824388765,12.362298,UBC_289,1.1102294420354328
6454535302641197312,311.525634765625,-60.57041549682617,335.7832163260292,-37.36700868555071,0.9941417776950412,1.0,0.99900985,0.9999758,0.9744739,0.99282944,0.9968641,1.0,0.35612276,0.46511576,1.0378053,0.0020860806,0.034111433,0.017995562,0.029023811,-0.03753228,0.06981417,7.0660276,5571.182,3.8867202,973.3057142978254,1.0274264142396747,18.933432,Gulliver_50,0.7737870062789316
6696350169087896576,306.6899108886719,-34.89583206176758,7.420432174171261,-33.76512215962963,0.9939572466437119,1.0,0.9984167,0.9978283,0.9942791,0.9999097,0.9707913,1.0,0.30441374,0.4004525,1.0425178,-0.019782342,0.016068056,-0.0020154063,0.032086074,-0.036572233,0.110872544,6.089805,5595.763,3.846389,828.0735739531056,1.2076221623957182,-42.980362,UPK_398,1.2337486101148674
5775633597438062976,249.72900390625,-79.79597473144531,312.091644981166,-21.259974015967,0.9936855317850626,1.0,0.9902687,0.9992687,0.9839807,0.99728465,0.9992753,1.0,0.34476238,0.3608408,0.9640601,0.01147474,-0.026957475,-0.011061599,0.008811131,-0.01395898,0.040481232,5.722877,5747.4907,3.8766098,687.9637813019261,1.4535648927732299,30.614023,UBC_289,1.0212637715913278
6454525716274227584,311.2030029296875,-60.79475021362305,335.5428589425772,-37.17029807875461,0.9935958287990466,1.0,0.9875066,0.98864144,0.9994248,0.98688865,0.99461126,1.0,0.23953348,0.4556241,0.9565725,0.045345753,0.00508821,0.024370331,0.058774844,-0.005527638,0.07598878,5.7000217,5367.961,3.805534,888.0045181000653,1.1261203964812647,2.105877,UBC_289,1.8750018511844504
3533935516768922752,172.46636962890625,-24.841806411743164,280.3877744807779,34.43379318930946,0.9934681944800523,1.0,0.9748641,0.99766064,0.9958078,0.99291486,0.99999946,0.9997999668121338,0.39233226,0.5599202,0.9297432,0.02053222,-0.0137493685,0.017887648,0.043305054,0.024271341,0.050259262,8.080008,5459.996,3.8943923,1153.1607709733964,0.8671817713291516,28.25727,UBC_289,0.6916561551773227
5926741718143504256,251.76470947265625,-60.293277740478516,328.4308719100776,-9.687624801070154,0.9931944521681076,1.0,0.99993134,0.99146897,0.99899566,0.99966764,0.96514803,1.0,0.27077916,0.31267092,1.0246885,0.039270528,0.006724268,-0.0038675833,0.049071684,0.039954156,-0.016589977,5.9338207,5698.509,3.8788695,278.85100832426787,3.5861444647785836,-12.04133,UBC_289,1.6769196047536299
6090404088342636416,208.50045776367188,-50.83135986328125,312.91576682856197,10.823593176396848,0.992958206568184,1.0,0.9998878,0.99976104,0.99933904,0.9970673,0.97981656,1.0,0.35449547,0.42299426,1.0140085,-0.0065582916,-0.005454771,-0.011496384,0.020240217,0.06630627,0.10048499,5.888377,5648.0215,3.8538368,445.65907707209794,2.2438676814793603,68.92967,Gulliver_50,0.9354359657367692
4082492588121972096,286.9195861816406,-19.781723022460938,16.837282539859373,-12.334426954202117,0.9928698979707823,1.0,0.99999964,0.98517835,0.98703676,0.9946772,0.99721235,1.0,0.30454525,0.35053495,1.0203148,0.05184456,0.02423139,0.015497223,0.028537124,0.047188975,0.031319797,5.2466335,5690.733,3.8464932,479.8030475729258,2.084188512470857,12.185109,UBC_289,1.500598284177429
5041407258853950464,20.80270767211914,-23.318527221679688,186.73879537695956,-81.8695661374776,0.9928278983896979,1.0,0.987412,0.9955934,0.99893516,0.9847284,0.99998623,1.0,0.24672836,0.37128174,0.9563311,-0.028194591,0.0069241747,0.026315916,0.088045865,0.0277241,0.048689984,6.494504,5541.656,3.8512084,240.11777054697012,4.164623041943441,27.933012,UBC_289,1.6169174663989487
6041437411019344128,238.28871154785156,-28.035917282104492,344.83298402242167,19.692232389349083,0.9927532827698559,1.0,0.99672306,0.9970605,0.9857519,0.9997685,0.9627609,1.0,0.24941936,0.2786468,1.0524089,-0.023019373,0.02541206,0.0032275338,0.039349765,-0.009013859,-0.018875025,5.192558,5722.54,3.8305476,629.3847788974849,1.588853168250644,-10.415725,UPK_398,1.7796312710012916
4766493995740056832,82.22362518310547,-56.07905578613281,264.1017700591481,-33.601577994269114,0.9926814233871333,1.0,0.9996016,0.99648833,0.9912135,0.99904794,0.96136206,0.9878565073013306,0.28504312,0.43116552,1.0312912,-0.025163554,0.019928403,0.0065470897,0.05114971,-0.0024783108,-0.0201821,8.625277,5500.728,3.9066184,685.1617903489068,1.4595092926748983,35.357788,UPK_398,1.3863723236198717
5706237822268830464,127.56941986083984,-21.0048885345459,243.30179346179958,10.595187253041097,0.9926213755089448,1.0,0.99927056,0.99982786,0.9799995,0.9949498,0.99326116,1.0,0.1973854,0.22189239,1.0352803,-0.0055669174,0.030152068,0.015094105,0.098501295,0.02907713,0.020927526,5.7173853,5731.497,3.862274,1012.246852336167,0.9879013184304772,93.32465,UBC_289,2.398405103728503
5575733175098568576,102.02862548828125,-39.58830642700195,249.03971875607579,-17.489363320602664,0.9925856178512492,1.0,0.99807245,0.9969677,0.9747292,0.99508834,0.9997502,1.0,0.29474363,0.33414486,1.0448477,0.02338029,0.033938214,0.014885213,0.024591953,0.05617947,0.04441248,5.401629,5703.235,3.8528252,1042.5479902061834,0.9591884588470898,6.105569,Gulliver_50,1.5032410887321883
3236691722249200512,82.43216705322266,4.470444679260254,199.21551408444995,-15.910528866298579,0.9925117820493466,1.0,0.9988788,0.99300116,0.99954796,0.99963486,0.9642052,1.0,0.2821134,0.3550916,1.0010529,-0.035555862,0.004511066,0.004054038,0.07003993,-0.04348761,-0.017501049,6.6596093,5639.5215,3.8755858,850.125809678841,1.1762964829614786,23.823208,UPK_398,1.1996339804481453
6583647585836898048,318.7361145019531,-38.02138900756836,5.052756747126771,-43.768713870183966,0.9924618112185615,1.0,0.9989305,0.9986887,0.98964363,0.9902528,0.96892947,1.0,0.38923103,0.53792024,1.0014962,0.015368499,0.021644026,0.020994734,0.071011275,0.030884555,-0.0128127225,5.6239266,5495.8574,3.8234248,702.3755476960209,1.4237397689601619,-3.0616693,Gulliver_50,0.6132126759692467
6443528744570028544,298.55633544921875,-61.77055740356445,335.0365728141993,-31.040317081077458,0.9924603535229343,1.0,0.9956644,0.983509,0.9787451,0.9989426,0.9957966,1.0,0.26533774,0.32370088,1.0572882,0.054709435,0.03109312,0.006899718,0.07018036,-0.023604712,0.027053766,5.630938,5667.254,3.8598745,778.0960030744243,1.2851884549577242,12.158787,UBC_289,1.9296097107202086
6716359773185948672,281.70941162109375,-41.766056060791016,354.128920472197,-16.882088533770286,0.9924574466392528,1.0,0.981656,0.99954486,0.99999565,0.9851823,0.9835946,1.0,0.2640678,0.43046412,0.94302857,-0.009052537,0.00044365972,0.0259188,0.070468485,0.016315335,0.004528217,7.4863257,5462.2573,3.8639019,931.9830749237782,1.072980858672551,23.914337,UBC_289,1.3955305756774314
5699457271503537664,124.73712158203125,-23.684667587280273,244.05502324887334,6.92264184899587,0.9920010669815814,1.0,0.9975759,0.99995226,0.99882376,0.99745506,0.99232775,1.0,0.21300119,0.33570206,0.99213105,0.0029316917,0.0072773546,0.010708306,0.11853045,-0.021727392,0.018972024,6.128848,5545.171,3.848266,1211.9116708530128,0.8251426436847025,27.07656,UPK_398,2.0904242238697637
4626571073702135680,53.32533264160156,-78.13116455078125,293.454864376844,-35.83797343554371,0.9918870881249374,1.0,0.9949748,0.99413544,0.9981202,0.9999971,0.9999988,1.0,0.27311677,0.3691312,0.9798488,0.032538198,-0.009201705,-0.0003607683,0.115679175,-0.028514307,0.050379224,7.721758,5595.8096,3.920662,929.175900244683,1.0762224889137424,-41.990135,UBC_289,1.5250601138976703
6142543758658374400,197.79417419433594,-37.20247268676758,307.28553526588365,25.502360202878684,0.9918750809130875,1.0,0.9910218,0.9851608,0.9963732,0.98311245,0.99422014,1.0,0.2110942,0.26495767,0.9662786,-0.05187545,0.012786806,0.027684432,0.043312266,0.03681512,0.07691788,5.945619,5675.7925,3.8550549,1206.5053462073743,0.8288400902188128,5.3914537,UPK_398,2.0300033447665293
5403693453989412096,167.02450561523438,-32.1972770690918,278.75731169804516,25.778115145898173,0.9918312275381929,1.0,0.9993042,0.99998295,0.9824627,0.9850693,0.98171747,1.0,0.4422288,0.50921386,1.0050749,0.0017520264,0.028216697,0.0260183,0.07282546,-0.046859458,0.0019744039,7.578135,5650.8936,3.928945,1168.6722842009406,0.8556718709931012,5.4669156,Gulliver_39,0.35863143821216203
4643298012814400384,36.060123443603516,-74.4804458618164,294.8829529067411,-41.16520665399576,0.9916451254373914,1.0,0.99779975,0.9996711,0.9946478,0.99960446,0.9574629,0.9955329298973083,0.32631662,0.36529967,1.0465488,-0.0076938346,0.015540086,-0.004219424,0.08869645,-0.007884643,-0.02371256,8.378503,5704.0283,3.9670472,762.4945407889137,1.3114847995703047,0.5501655,Gulliver_50,1.0267258051211632
4655133980651668096,74.04521179199219,-69.93155670166016,281.3619889575185,-35.133862345205536,0.9916128142476641,1.0,0.9880397,0.9999565,0.992349,0.99999994,0.9918279,0.9747008681297302,0.34422606,0.42879426,0.9579484,-0.0027981699,-0.018590808,6.7090616e-05,0.07257703,-0.0486872,0.017973311,8.905532,5617.529,3.9563425,879.3921676334169,1.1371490863867457,7.1673603,UBC_289,0.7640124019519621
6717349260628606208,287.036865234375,-40.30669403076172,357.04054159510116,-20.145528220968217,0.9915337792182813,1.0,0.9901529,0.99865997,0.98960376,0.99929345,0.9686923,1.0,0.30643883,0.45199785,0.96372664,-0.015536085,-0.021685913,-0.0056397747,0.024081305,0.033727527,-0.013055813,5.4631104,5501.797,3.8081052,478.2324864806536,2.0910331863045735,-49.751633,UPK_398,0.9638150668932921
6852722231752042752,303.510986328125,-22.85272216796875,20.034886917853783,-27.796545574200774,0.9914786950477692,1.0,0.9985294,0.994694,0.97962475,0.97863334,0.99249023,1.0,0.28673658,0.36336544,0.9982985,0.030945383,0.030436084,0.031175654,0.052330002,0.048843823,0.019303523,6.889989,5632.594,3.899898,830.5851012555563,1.2039705485787635,63.678207,UBC_289,1.5724277136421057
3533723654621907968,172.83053588867188,-25.181360244750977,280.91182412852675,34.241546517624904,0.9914634507858509,1.0,0.99229854,0.9964797,0.99238276,0.9779701,0.97554284,1.0,0.24100477,0.35969853,0.9702607,0.025194582,0.018549532,0.031661097,0.032411173,0.0011033192,-0.0056339987,6.367402,5552.7744,3.8602614,826.20114810444,1.2103590055452091,12.818204,UBC_289,1.8672305127931104
6179736629252746368,198.3890380859375,-32.74880599975586,308.2957251029082,29.8924786994142,0.9914575299460376,1.0,0.97588825,0.999406,0.99853057,0.9886894,0.9864973,1.0,0.29929453,0.32583904,0.931624,-0.010342285,-0.008134685,0.022624642,0.018357262,0.00020241924,0.008776918,6.379956,5727.631,3.8923187,534.4747110194859,1.870995913150963,0.43133307,UBC_289,0.9458218137422253
2977661591793230976,72.01342010498047,-19.52288818359375,218.37205637287093,-35.624707438638204,0.9914433766639628,1.0,0.9982685,0.98859596,0.97392136,0.99434805,0.9862314,1.0,0.22833946,0.33057353,1.0435494,-0.04543686,0.034483515,0.01597048,0.07326087,-0.023391947,0.008370325,6.1685166,5584.0073,3.844478,973.2739805758839,1.0274599136086042,68.068245,UPK_398,2.033572773860433
6122589649838750464,210.78782653808594,-33.409584045410156,319.7114043228663,27.114746795635003,0.991429422520482,1.0,0.9994183,0.97460574,0.9876419,0.990336,0.9927727,1.0,0.41743734,0.46566913,1.0063548,0.06804422,0.023655482,0.020904377,0.07186964,-0.013538971,0.019888766,6.901274,5686.4785,3.923386,1088.3069433464896,0.9188584214349033,-50.875317,UBC_280,0.6113522079252453
604924393927734528,132.89752197265625,11.965694427490234,215.553538769279,32.02998593421007,0.9914117088452301,1.0,0.9889012,0.9854034,0.99893826,0.9974556,0.9745746,1.0,0.27210158,0.37015975,0.9602381,0.051446684,-0.006913863,0.010707192,0.05132909,-0.03415449,-0.0067386776,4.6635303,5591.931,3.802944,806.2209818465068,1.2403547197564575,33.647705,UBC_289,1.5621729448745882
5027956074118184192,17.636125564575195,-31.185916900634766,258.28245090427765,-84.1820419267954,0.9913699130870255,1.0,0.98840976,0.99724483,0.9963057,0.97870576,0.998674,1.0,0.43893343,0.55948925,0.95892197,0.02228501,0.012905449,0.031122189,0.060623854,0.06500374,0.06287874,5.623352,5549.241,3.8327613,617.1738974769817,1.6202888749637963,24.488756,UBC_280,0.3086398622499581
5821789966015881088,244.0194549560547,-66.54377746582031,321.3640362749833,-11.310801588241437,0.9913374968898436,1.0,0.9997197,0.9997956,0.9978704,0.9993886,0.9988987,1.0,0.3008624,0.36588052,1.0105286,-0.0060656965,0.009794727,0.005246157,-0.029440984,-0.015146145,0.038263544,7.020406,5654.626,3.8980858,696.4474928450285,1.4358584247535187,-16.384336,UBC_289,1.1857609669043356
6271348724057842688,216.37625122070312,-26.54313850402832,327.75400091415935,31.75494418794187,0.9911875876106118,1.0,0.99873275,0.99986166,0.99416655,0.9999833,0.9361188,1.0,0.30326483,0.33487025,1.0401441,-0.0049908534,0.016225703,-0.0008678194,0.052462816,-0.023300705,-0.040838394,5.837387,5718.028,3.8636901,623.4170949448475,1.6040625258896184,-20.471287,UBC_289,1.2915019137319743
2895196570443840896,96.75995635986328,-29.255056381225586,237.28495265153637,-17.778811889339583,0.9911040239370114,1.0,0.998368,0.9702306,0.99805003,0.9974985,0.9775868,1.0,0.23503846,0.34343803,0.9971385,0.07375556,0.009371936,0.010616448,0.056176394,-0.021381572,-0.0032308288,4.9590645,5572.308,3.816361,1237.317247774843,0.8082001619215865,3.6246917,UBC_289,2.116213293512973
5416696037983670656,156.07711791992188,-40.56102752685547,274.9494482067958,14.183086356029625,0.9909746667179224,1.0,0.9869729,0.99171716,0.98282856,0.9987765,0.9996891,1.0,0.33997542,0.50671506,1.084777,0.038692713,0.027918257,-0.0074222405,0.086114705,0.047053196,0.043765657,6.2137356,5461.606,3.840689,715.3205664089211,1.3979746241887567,42.060566,Gulliver_50,1.1364876112692146
6809895845828929536,326.1737976074219,-28.17188835144043,20.241794013499987,-48.89306012255691,0.9909617059681467,1.0,0.99963355,0.98953724,0.99073493,0.9939666,0.97666836,1.0,0.32140195,0.35905534,1.009169,-0.04351102,0.020466276,0.016502384,0.022605792,0.050297774,0.10432326,6.6418324,5706.5513,3.8926303,1016.3326814354473,0.9839297882142496,-9.384202,Gulliver_50,1.0268940409726544
6708328386202550784,277.85357666015625,-46.78233337402344,348.19893101569755,-16.207870391836128,0.9908403203686845,1.0,0.9996577,0.99768275,0.9993251,0.99238557,0.9817842,1.0,0.33272535,0.41075706,1.0304672,-0.020434946,-0.005512096,-0.018546227,-0.014743775,-0.02278784,0.097937055,4.892037,5629.932,3.8049264,905.6608023090419,1.104166148573985,-42.11736,UPK_398,0.9563008372576774
6775495116295076992,314.2654113769531,-36.96397399902344,6.07672365568818,-40.14680684709544,0.9908035630654789,1.0,0.9933323,0.9971747,0.99761754,0.99996793,0.9829689,1.0,0.3365299,0.38455045,0.9737314,0.022567462,-0.010360546,0.0012002643,-0.014257625,0.013198694,0.003661953,5.165222,5686.8794,3.839355,869.000623250653,1.1507471608700581,9.903688,UBC_289,0.9403654571570715
6578726446667880192,321.5364685058594,-42.598445892333984,358.5899212913773,-45.89353104852241,0.9907827779991271,1.0,0.9831414,0.9836072,0.9977123,0.99574786,0.97938144,1.0,0.2526772,0.2867834,0.94623846,-0.054544963,-0.010151908,0.0138475,0.034527272,-0.0104500605,-0.0010319911,6.3420105,5713.282,3.8783631,591.5835740939501,1.69037823866487,7.1744413,UPK_398,1.3689998313104863
4702837976207836032,9.848958015441895,-68.62005615234375,304.5866824893114,-48.46948720423557,0.9907824873694638,1.0,0.99913925,0.9985888,0.998265,0.9989817,0.93160856,1.0,0.43986538,0.47550938,1.0365994,-0.015943415,0.008839928,-0.006771004,0.036443293,-0.017787218,-0.044102732,6.7312555,5710.3643,3.9011562,1197.761247113942,0.8348909287301987,20.59672,Gulliver_40,0.6132562238745354
6358794056341661184,332.88995361328125,-73.392333984375,316.635234636019,-39.19120820853968,0.9906834383421991,1.0,0.9956962,0.99629563,0.9911112,0.9965164,0.98162407,0.9723632335662842,0.3217618,0.40197456,0.982849,-0.025846101,-0.020044528,-0.012531342,0.030401766,0.04667057,0.0018506423,8.947009,5625.7935,3.956724,1066.5763060313159,0.9375794252555231,-2.5433483,UPK_398,0.8373256619246369
6157687366666789632,187.73599243164062,-36.401832580566406,298.33372042737886,26.28687241605911,0.9906190005963609,1.0,0.9986318,0.97000307,0.98928005,0.9995298,0.99815184,1.0,0.34795377,0.3659803,1.0409316,0.07404115,0.022022694,0.004600525,0.07424092,0.049162902,0.034793466,5.0248933,5743.794,3.8499527,1025.8298725819197,0.9748205104254682,-46.756565,Teutsch_80,1.2406488155219402
6789766364905371136,322.0826721191406,-28.22683334350586,19.193024431143325,-45.358476851451634,0.9905652237955029,1.0,0.99799025,0.9943284,0.9985819,0.9971766,0.995392,1.0,0.23915684,0.4165042,1.0453725,0.03199681,0.007991277,-0.011279786,0.090824515,0.08391761,0.07402765,7.8677907,5441.4775,3.8856115,822.58985919993,1.2156726572980407,-20.189878,UPK_398,2.0136468614476524
6211729973784671360,226.40003967285156,-30.0751953125,334.6080093551936,24.41990463950465,0.9905548667894276,1.0,0.9988643,0.99735236,0.9930886,0.99277014,0.9892128,1.0,0.3332929,0.35057223,1.0009303,0.021845065,-0.01766625,-0.01807008,0.075259864,0.08506896,0.08682024,6.7479963,5745.212,3.9331956,528.3885863148237,1.8925465574008096,13.384244,UPK_398,1.2126408084806959
5362355871240357376,166.38412475585938,-47.807777404785156,285.1488038059456,11.373897069156422,0.9904177086452984,1.0,0.9978682,0.9998338,0.99088544,0.9883433,0.9465742,1.0,0.15922306,0.20528595,0.9938672,-0.0054697543,0.020298623,0.022970255,0.046182886,-0.027855655,-0.03284463,6.082627,5690.594,3.8709126,817.5302873614609,1.2231962723087009,40.70127,UPK_398,2.7543820269292465
5415852678206227072,155.75440979003906,-42.90883255004883,276.0672207225955,12.088946064013195,0.9904102902582299,1.0,0.9944154,0.99998266,0.9827196,0.9687201,0.9785087,1.0,0.3136817,0.35937193,0.9776671,-0.0017648339,0.028007433,0.037816424,0.06665367,0.01729861,-0.0021123104,7.5211234,5691.3013,3.9295652,413.4046702285578,2.418937356095017,40.27769,NGC_5617,1.1545541029902735
4881439277770355584,72.84866333007812,-26.447444915771484,226.85375550498057,-36.987246656586386,0.9903532193278314,1.0,0.9999909,0.9787218,0.9936321,0.99816793,0.9864787,0.9950623512268066,0.16875148,0.288176,1.0182891,-0.062220715,0.016955063,0.009083971,0.005497724,0.028257815,0.008748449,8.397991,5551.388,3.909961,993.4097375712422,1.0066339821118224,-15.271676,UPK_398,2.505441537308923
5945516424624605568,269.2137145996094,-51.11602783203125,341.6732204439855,-12.893651791805258,0.9903201749428984,1.0,0.99729264,0.99978024,0.986191,0.99034977,0.96463096,0.9945164322853088,0.21432036,0.49706328,0.99054617,-0.006289132,-0.02501471,-0.020889431,0.08704266,0.016649691,0.11709102,8.419472,5241.486,3.8323689,213.04711909504837,4.693797335761495,-23.116226,UPK_398,2.02967116955972
5821163038227232128,244.414794921875,-67.5334701538086,320.757401899582,-12.117298630202278,0.990294914631789,1.0,0.9828337,0.99728864,0.9990536,0.9929978,0.9909008,1.0,0.23235792,0.25086367,0.94556266,-0.022106767,-0.0065275654,0.017782137,-0.004323438,-0.029352644,0.016197503,6.292509,5742.885,3.889984,1118.5135886071491,0.8940436756296091,-61.06351,UPK_398,1.717901886814196
3024951823124547072,91.96646118164062,-2.4287776947021484,210.10901449555942,-10.798670785943594,0.9902727636454877,1.0,0.9962336,0.9838469,0.9999822,0.9993138,0.9497814,1.0,0.30493468,0.3318225,0.9852503,0.054141402,-0.00089527667,0.0055581406,0.040253803,-0.018586315,-0.030252323,4.4472814,5726.9795,3.8165433,648.221367420063,1.5426828707915394,28.799236,UBC_289,1.3529151572764762
3482651098993517568,170.4881591796875,-29.823389053344727,280.7146821203511,29.158965098132615,0.9902584236819691,1.0,0.9986995,0.9949601,0.9921576,0.9999417,0.991782,1.0,0.27051085,0.31689537,1.0404071,-0.030157216,0.01882293,0.0016196314,-0.022180423,-0.018124804,0.082116894,7.35629,5689.984,3.9188414,872.7018614761694,1.1458666976010647,-7.0140133,UPK_398,1.4867160575774074
5620637234278441600,135.78579711914062,-40.765777587890625,263.34634739285923,3.9365188877802537,0.9901880545505342,1.0,0.99574953,0.99461406,0.98190206,0.99000865,0.99340487,1.0,0.3987103,0.4332769,0.98308057,0.031178337,-0.028668247,-0.021257348,0.021645427,0.06685276,0.021240376,4.499681,5712.4087,3.8141437,689.0267852991537,1.4513223888180653,57.45625,IC_2581,0.9573890895852887
689096892412766208,132.7117156982422,22.6651668548584,203.46126387481684,35.76794536789003,0.9901015400256007,1.0,0.99667,0.9990741,0.9815264,0.9990106,0.99769926,1.0,0.26879042,0.33732593,1.052671,-0.012912817,0.028967,0.0066743623,0.11265564,-0.04913879,0.06696815,6.155209,5647.9517,3.8620317,539.3800423312487,1.8539803506223753,49.083,UBC_289,1.6653475474301538
