gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
3489868426460031360,183.53012084960938,-23.874889373779297,292.0577961615722,38.20762921784807,0.9813958696747133,1.0,0.9973948,0.93310493,0.9991297,0.9839422,0.33087057,1.0488919,0.11163685,-0.006259367,-0.026990106,0.0659543,-0.024655301,5748.4966,3.8158605,743.1521191044019,1.3456195229654115,-15.562621,UBC_280,1.8959002362838706
4356300017400630144,244.5016632080078,-4.6686110496521,8.535369498678449,30.887517741908702,0.9813489160340774,1.0,0.9828355,0.983721,0.98410076,0.9966251,0.2616554,1.0944334,0.05435375,0.026855402,-0.012333947,-0.010209441,0.05866971,5702.646,3.9002137,1136.299380853227,0.8800497622810618,-31.12669,Gulliver_50,2.024278179979088
5810980804628477696,261.6847229003906,-69.7596664428711,322.81468485602664,-18.457991277659445,0.981346629295198,1.0,0.9936968,0.96606386,0.9938644,0.98317903,0.39493468,0.9750178,0.078832485,0.016641892,0.027629346,0.113034666,-0.022862997,5601.202,3.8774793,856.0507526276035,1.1681550386242308,-21.891634,Teutsch_80,0.5586772767147218
6727717281661118592,274.55072021484375,-38.00722122192383,355.3541708514025,-10.337198064176437,0.9813307610272235,1.0,0.99835736,0.9925241,0.98485076,0.998596,0.31616187,1.0429367,0.03675197,0.026209362,0.007951409,-0.04183279,0.035383508,5732.8,3.806495,601.7889896430282,1.6617120239989507,-30.210857,Gulliver_50,1.3097232212285044
5433932321558420608,148.52578735351562,-37.17183303833008,268.01171734206696,13.399841256226365,0.9813211298182796,1.0,0.9987941,0.9876587,0.97758645,0.99497825,0.41071495,1.0396502,0.047278605,0.031938747,0.015051499,0.13571393,0.018832264,5640.6333,3.9384828,684.6837463132833,1.4605283174670847,16.153399,UBC_280,0.7693749353184118
3481372019076546944,171.00575256347656,-32.15391540527344,282.1851228770496,27.171992133399193,0.9813145328169023,1.0,0.99281186,0.96758187,0.97715783,0.95675725,0.40575045,0.9719529,0.077019125,0.032246277,0.04460104,0.056694537,-0.0252066,5525.83,3.9090474,533.9194724342802,1.872941616908511,7.255824,Teutsch_80,0.4643817687438179
6156603523080246784,189.48863220214844,-37.30738830566406,299.9621120115608,25.486596635286258,0.9812983746581433,1.0,0.9654893,0.9939762,0.98211575,0.9882668,0.33668453,1.1260117,-0.0329784,0.028496906,-0.023046,0.07444513,-0.07366882,5665.6523,3.8091094,1162.4025329616522,0.8602871824892954,-33.1357,Gulliver_50,1.034194058285791
5440473423610629504,157.30113220214844,-40.672611236572266,275.8178458842417,14.59316393664269,0.9812782887423223,1.0,0.9993811,0.99987787,0.94201523,0.94746184,0.5156475,1.0059247,-0.004688844,0.05184617,0.049280714,0.07089999,-0.044947173,5268.0127,3.863506,971.7635168452908,1.0290569492116513,61.119965,LP_2238,0.5414306886767482
6451359054066432512,314.0696716308594,-61.18436050415039,334.6921218898022,-38.44798591011457,0.9812580313488855,1.0,0.99762464,0.99038047,0.9992732,0.9981908,0.46945983,0.9924135,-0.041712068,0.0057197586,0.009027079,0.14965254,0.0154613685,5522.974,3.9148085,674.1703731991282,1.4833045766379773,-14.098266,Gulliver_40,0.430699872921523
6282397510246290816,222.30154418945312,-17.825305938720703,338.66300048635964,36.74525829733145,0.9812169287064372,1.0,0.9821177,0.99092263,0.93943405,0.99612504,0.34802312,1.0959877,-0.04051417,0.053023525,0.013217844,0.031787455,-0.05925128,5627.3193,3.9793487,739.6777929786444,1.3519400061654567,-18.12164,Gulliver_50,0.9391450576085938
